business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"CJ2F+QQM Danau Sentani, Kp. Waena, Kec. Heram, Kota Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.5980313, 'lng': 140.6244361}, 'viewport': {'northeast': {'lat': -2.596585370107278, 'lng': 140.6264236298927}, 'southwest': {'lat': -2.599285029892722, 'lng': 140.6237239701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Danau Sentani,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103336004448611647606"">A Google User</a>'], 'photo_reference': 'AUGGfZnbUxqlqJgz4Zm6LtCIJG27YT1x4DznqBLN-poKDBPUQV1_-mt98B0mduEzemTI_zfsz_yewo4e6yudVc1KhG4SKO8wK7lpZLoak9C8e5vBcrJp2nxH45xD2gdxRO0Oc-KlodHuQbgcvFpbqfFAEgB6f556wqzKMekyd1zwZw8q4q4q', 'width': 6272}]",ChIJhWm_cqX1bGgREVQUkSZ-DA4,5.0,ChIJhWm_cqX1bGgREVQUkSZ-DA4,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhWm_cqX1bGgREVQUkSZ-DA4
OPERATIONAL,"9JJ8+QV, Itakiwa, Sentani Timur, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6180339, 'lng': 140.6172477}, 'viewport': {'northeast': {'lat': -2.616684970107278, 'lng': 140.6186022798927}, 'southwest': {'lat': -2.619384629892723, 'lng': 140.6159026201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"MELLEY, Kampung Yoka Heram","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111529201370517477929"">A Google User</a>'], 'photo_reference': 'AUGGfZl-oTMhloZIeiM_mJwdfrEFNAKXYVhPNidO_Gsk89_y7HDH_IRkCJEKtXcUMmeptTt2Ixl82I6UifUgsb2pEvKx-VLbXW1b3FupZJ3pLau6berAXwjrdsiKrQ_LZyK8jsY1FSTJO6ROWUVzs-9VJpvQxTPoUk8HSaLitPwFWjDpIg-t', 'width': 4160}]",ChIJUxZInjr1bGgRd8Vt5pn3hgI,5.0,ChIJUxZInjr1bGgRd8Vt5pn3hgI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUxZInjr1bGgRd8Vt5pn3hgI
OPERATIONAL,"CJ84+Q8, Asei Kecil, Sentani Timur, Jayapura Regency, Papua 99351, Indonesia","{'location': {'lat': -2.5830169, 'lng': 140.6058162}, 'viewport': {'northeast': {'lat': -2.581226570107277, 'lng': 140.60959665}, 'southwest': {'lat': -2.583926229892722, 'lng': 140.60455605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Buper,"[{'height': 1980, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103125655262008153072"">A Google User</a>'], 'photo_reference': 'AUGGfZmp4w_M9-jiGnMQ0ENtRND6K9_Bt-SIrkhhX0g3NJt7ohuLzvOTPSVFPeCFdUNeJG5HcNuyQLrY_CzWqNE4Ywrur3wS-p8e-aPkbfIGtS8ppqP2Sc9k4_mc7JnIuA5NEXbpllkOB91Mz-IVS6gwCXSK3xN8bSZ848tTM9uJFR52jOnS', 'width': 3520}]",ChIJXxQNqg31bGgRmWclwXXT1Ps,4.2,ChIJXxQNqg31bGgRmWclwXXT1Ps,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,{},,,https://www.google.com/maps/place/?q=place_id:ChIJXxQNqg31bGgRmWclwXXT1Ps
OPERATIONAL,"FP8V+V55, Kampung Kayobatu, Jayapura Utara, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5328622, 'lng': 140.7429692}, 'viewport': {'northeast': {'lat': -2.531319620107277, 'lng': 140.7443662798927}, 'southwest': {'lat': -2.534019279892722, 'lng': 140.7416666201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"P as ntai base, g ( kiri )",,ChIJefIdNQBZbGgRV8L7D7g_s80,0.0,ChIJefIdNQBZbGgRV8L7D7g_s80,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJefIdNQBZbGgRV8L7D7g_s80
OPERATIONAL,"CM6Q+JCJ Skyland, Entrop, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5884097, 'lng': 140.6885197}, 'viewport': {'northeast': {'lat': -2.586946920107278, 'lng': 140.6898163298927}, 'southwest': {'lat': -2.589646579892722, 'lng': 140.6871166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Jokowi,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105407032149585197438"">Yori Sulo</a>'], 'photo_reference': 'AUGGfZkwyZro3L52DAu9tUO5ZHt3Wbd-FexttE-_Qzsog9JBbnDx8yd8xQQkOgmjrmy72M2BwqCStQ29NfhB0nXDylkYd0g0he7Y1IW-mD6eM5wOeNVPn9MZqd_rkws_1BpvFTiMeAFTHHl2x6bl6jSIfU5bb7V6gdYq5CVAkaqwoj5WVZUv', 'width': 4128}]",ChIJH13hH1JfbGgRf7ii_H7rHOA,4.5,ChIJH13hH1JfbGgRf7ii_H7rHOA,"['tourist_attraction', 'point_of_interest', 'establishment']",1221.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJH13hH1JfbGgRf7ii_H7rHOA
OPERATIONAL,"FPCV+53M, Kampung Kayobatu, Jayapura Utara, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.529549, 'lng': 140.7426823}, 'viewport': {'northeast': {'lat': -2.527886820107278, 'lng': 140.7437343298927}, 'southwest': {'lat': -2.530586479892722, 'lng': 140.7410346701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pante Kecil Besji,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112667742770645545688"">adam zulma</a>'], 'photo_reference': 'AUGGfZlYbtzJqmVGurVsKDhQ79mGMohDHgEtPAY1C8JtOqGdHZrPVznVfkmh-c4KIDbBx1AHvTESdHk7T1WFQXkcduDWOsPZx2MdDjpjOgSOEHKCND_G4mSm2ArcCpGprysspu955Mfz90OS7Upbxsu7lL7vuwDftIGS-K0yd5SFq70SlCO2', 'width': 1920}]",ChIJpTqpCHlZbGgR4i0jLcRsO3w,5.0,ChIJpTqpCHlZbGgR4i0jLcRsO3w,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJpTqpCHlZbGgR4i0jLcRsO3w
OPERATIONAL,"9MJC+8H7, Jl.tobati Koteka, Awiyo, holtemp, Kota Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.6192118, 'lng': 140.6714181}, 'viewport': {'northeast': {'lat': -2.617878320107278, 'lng': 140.6727612298927}, 'southwest': {'lat': -2.620577979892722, 'lng': 140.6700615701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTE YUBURU,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116260905448982194507"">A Google User</a>'], 'photo_reference': 'AUGGfZn4P1NSGs1UvA9tkAvgKAwd_0F8UFk2J-tc80xktoz8OMTZKjoQSFjadNbJV0yO8sHY3Uo7mQQxpLCxB07X8o0pw8jn7mSahBwQajDLeFBoPx_gpTn1eUZ3IrDI7Egov6FFLkg7BEISHy8V5EbZBQ7-tDO-qR6XcEChPAqW1pcYaxgh', 'width': 2296}]",ChIJ7-lyzaL1bGgRL12811PoAuI,5.0,ChIJ7-lyzaL1bGgRL12811PoAuI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ7-lyzaL1bGgRL12811PoAuI
OPERATIONAL,"FP25+2QM, Ardipura, Jayapura Selatan, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5499131, 'lng': 140.7094229}, 'viewport': {'northeast': {'lat': -2.548608320107278, 'lng': 140.7106546798927}, 'southwest': {'lat': -2.551307979892723, 'lng': 140.7079550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jayapura City Tower,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107497747507086814275"">Masduki Makhrus</a>'], 'photo_reference': 'AUGGfZnMnglnY8C4e9PSVQodckifJvNyA9m7_kF6eyRaL32ZLC_OVYkLUztWNGd1Z1F0yw9wqYobF4xpiq7wgmbuIyhjIqv6e_t9i2zW8uPbSX22qNU5Apan1qFCC0o4qXKNvlPLyArF3VEKM3MkYBkF0Kfw5ieUs_6-ETcgfUhtH4YlaBM9', 'width': 4032}]",ChIJlxBo8FlYbGgRJxrR6qrFbEs,4.5,ChIJlxBo8FlYbGgRJxrR6qrFbEs,"['tourist_attraction', 'point_of_interest', 'establishment']",1184.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJlxBo8FlYbGgRJxrR6qrFbEs
OPERATIONAL,"CGPV+MC5, Hinekombe, Sentani, Sentani Kota, Jayapura, Kabupaten Jayapura, Papua 99352, Indonesia","{'location': {'lat': -2.5633567, 'lng': 140.5436127}, 'viewport': {'northeast': {'lat': -2.561938720107277, 'lng': 140.5449992298927}, 'southwest': {'lat': -2.564638379892722, 'lng': 140.5422995701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monumen Douglas Mac Arthur,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110768794487847337081"">Arif Pamungkas</a>'], 'photo_reference': 'AUGGfZngrr1Kx4EnXmegYFqGUrCyywcdMNQjKBFItrPGYB87R94f9oNTLFbNL9FyAVX9TeEergoANgvL_3DJuPssMPIbA8jYQdF5bSAe3j88ipHR7blSuAzSwjid_SGm2uoP_4qe2AIcearFhtaIrBAdurM9K_7Mp9NiwdX3UTAwRkcOT9s-', 'width': 4128}]",ChIJgal_-1PubGgRT3i-SU0lfuA,4.5,ChIJgal_-1PubGgRT3i-SU0lfuA,"['tourist_attraction', 'point_of_interest', 'establishment']",569.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJgal_-1PubGgRT3i-SU0lfuA
OPERATIONAL,"Tanjung Ria, Jayapura Utara, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.4877879, 'lng': 140.7117044}, 'viewport': {'northeast': {'lat': -2.486438070107277, 'lng': 140.7130542298927}, 'southwest': {'lat': -2.489137729892722, 'lng': 140.7103545701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pasir 6 Jayapura,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116133798801509977771"">Andy Brown</a>'], 'photo_reference': 'AUGGfZn2e22blyTYqPVoAh6uQhSqNASr2VZ_C2XNBnRMwl-HbR5LWuCY2bfsd3yKViZfDyDipXTEd5ZUAJc8omxBPGPNd8Ge58CVRfFGJ-SYMNM3rcPQHdADLf0xwquRHEsNE8Bb2O6ozrzLtP8T3vNdtvwjpK7JJR-hutFJwuqq5N9okHNM', 'width': 5184}]",ChIJxZh61z5XbGgR_50JYcfwets,4.4,ChIJxZh61z5XbGgR_50JYcfwets,"['tourist_attraction', 'point_of_interest', 'establishment']",55.0,{'open_now': True},"{'compound_code': 'GP66+VM Tanjung Ria, Jayapura City, Papua, Indonesia', 'global_code': '6R92GP66+VM'}",,https://www.google.com/maps/place/?q=place_id:ChIJxZh61z5XbGgR_50JYcfwets
