formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Jayapura, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5916025, 'lng': 140.6689995}, 'viewport': {'northeast': {'lat': -2.4974051, 'lng': 140.7409965}, 'southwest': {'lat': -2.632871, 'lng': 140.6210589}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jayapura,"[{'height': 619, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106648818538809505599"">afifah chida</a>'], 'photo_reference': 'AUGGfZn7ybaCI0xkzAlyLHoqI2DAHmViWkMaKiPAZjLwG5_QeaaasgWak2lfflSfPYPdgBKot5WtE47R_1u_nhCASB9Y50DOxIKPoDz4RXcSkVV9Eb9n1KvFtaNAxIn84BcBwpq9pZu9xS9F14K65zMOohsfjjp_2Qb-r4UE3cDtzvRrQFby', 'width': 720}]",ChIJa__GTh5YbGgRkgWSwPwLAyY,ChIJa__GTh5YbGgRkgWSwPwLAyY,"['locality', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJa__GTh5YbGgRkgWSwPwLAyY
"Abepura, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6813971, 'lng': 140.7662871}, 'viewport': {'northeast': {'lat': -2.581293, 'lng': 140.7875901}, 'southwest': {'lat': -2.7255999, 'lng': 140.650899}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Abepura,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117542109914252486819"">A Google User</a>'], 'photo_reference': 'AUGGfZkN1Q8DksPJQEuVHKP_GjV4snt5ndotYlPXwLB0TdBWzYKTc8SQYu7lxbIky6H9H-RDqipHUGAuQKxjYlACsNHh-XGIxS7-0mH1i8x1Nxeo5In2RojLv9JaUFaU9qGxWJa0E3RaEb2hTfael4u3iYOT0KJvap_6tsgYKyrexoVgHNFi', 'width': 720}]",ChIJQyl6u31gbGgRL5tDxJE0tXU,ChIJQyl6u31gbGgRL5tDxJE0tXU,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQyl6u31gbGgRL5tDxJE0tXU
"CP36+9P5, Engros, Abepura, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5966189, 'lng': 140.711856}, 'viewport': {'northeast': {'lat': -2.595313720107277, 'lng': 140.7132264298927}, 'southwest': {'lat': -2.598013379892722, 'lng': 140.7105267701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ciberi Jayapura (Pasar Ciberi),"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110768794487847337081"">Arif Pamungkas</a>'], 'photo_reference': 'AUGGfZni3e2zK7XPJe7FLWN_7dLOhVK3oLMtedEc63auNIEaFNuvZNOVoU55K2n4_t8R--brUs_O9YZ-v09Ogzj6jzkBIYi6rvIMWjRAgwhIv7Gmdh9RQX_qbWydZ2sZWNLFa9hG2AtUXF0xe1kvQWYtIPR9Hg_wzSxlzoPj5a3yCEdfmGM3', 'width': 4128}]",ChIJV3a03LVfbGgRjlnK9KE_PWo,ChIJV3a03LVfbGgRjlnK9KE_PWo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,127.0,,,https://www.google.com/maps/place/?q=place_id:ChIJV3a03LVfbGgRjlnK9KE_PWo
"CM6Q+JCJ Skyland, Entrop, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5884097, 'lng': 140.6885197}, 'viewport': {'northeast': {'lat': -2.586946920107278, 'lng': 140.6898163298927}, 'southwest': {'lat': -2.589646579892722, 'lng': 140.6871166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Jokowi,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105407032149585197438"">Yori Sulo</a>'], 'photo_reference': 'AUGGfZnCOxHtNj9vGMbC5p-2gZkvHFBT7SaUA-fm3_-p5GIvTi9F5zaHXjccx8hnoSOGA99ndXjKrdy6DYs1xfdUhwUlHQeR_g_xWgogpirvly0rlRHXMmEfYzHt6W3qCXAApnRo7G_jKhmgia1DAqKleE8z0slQJxHnqHVbF-6xokISgxMq', 'width': 4128}]",ChIJH13hH1JfbGgRf7ii_H7rHOA,ChIJH13hH1JfbGgRf7ii_H7rHOA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,1221.0,,,https://www.google.com/maps/place/?q=place_id:ChIJH13hH1JfbGgRf7ii_H7rHOA
"Jalan Raya Abepura - Entrop Skyline, Entrop, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5892567, 'lng': 140.691719}, 'viewport': {'northeast': {'lat': -2.587945770107277, 'lng': 140.6930692798927}, 'southwest': {'lat': -2.590645429892722, 'lng': 140.6903696201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Scouts Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102117409599985108019"">simon petrus</a>'], 'photo_reference': 'AUGGfZkkIvzpdrO_J5a1QACB6Tfy3JBZlRmlVl9Kdv_nN6wfqnUHk-TzEO0CoVNyDLknAGI_XagakqjRvuZqYExT2_Uz9XIqjAHYoZuujiwxd-mDKA7LM300FsTScbJoV8q30dxquyGyLZk91qRrqNTxvRLb-IU9Hhh8KgIzgg-SDjrJxRs', 'width': 4032}]",ChIJU2jTIspfbGgRwe-iiXivvHw,ChIJU2jTIspfbGgRwe-iiXivvHw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,86.0,"{'compound_code': 'CM6R+7M Entrop, Jayapura City, Papua, Indonesia', 'global_code': '6R92CM6R+7M'}",,https://www.google.com/maps/place/?q=place_id:ChIJU2jTIspfbGgRwe-iiXivvHw
"FP25+2QM, Ardipura, Jayapura Selatan, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5499131, 'lng': 140.7094229}, 'viewport': {'northeast': {'lat': -2.548608320107278, 'lng': 140.7106546798927}, 'southwest': {'lat': -2.551307979892723, 'lng': 140.7079550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jayapura City Tower,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107497747507086814275"">Masduki Makhrus</a>'], 'photo_reference': 'AUGGfZnnhkB8F5PHCC2HX4gfWT36Kp68pQUo3-kwCowAiYem87jWfrUnF-njlCGnovfR5QtZpx-aBz-Jubk7YKUlN98AZYjGwMLCLDNZ-j3CmPBtPNydfBpft9gp2Tl3a9JU7bEmFSzudttbAAjUhwrEdut6OCmnJEeN1pxxo3mc2oYJ0n8u', 'width': 4032}]",ChIJlxBo8FlYbGgRJxrR6qrFbEs,ChIJlxBo8FlYbGgRJxrR6qrFbEs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,1184.0,,,https://www.google.com/maps/place/?q=place_id:ChIJlxBo8FlYbGgRJxrR6qrFbEs
"Nafri, Abepura, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.618117, 'lng': 140.7346732}, 'viewport': {'northeast': {'lat': -2.616826620107278, 'lng': 140.7358980298927}, 'southwest': {'lat': -2.619526279892722, 'lng': 140.7331983701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Aulia,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115193221567274373679"">A Google User</a>'], 'photo_reference': 'AUGGfZnzch7VwejYYXlpNLpO7ecMUhMJGzkezkQd-s_Erjgljyk0UbKSCeTqp2qJjiXm7NbxEL430Gc6XXIxUiA5MiRYiGdXAcKeXVKfqC0fB5tsj2AB3dven5o7raWeePGxcfyd7nKTiGw2UtiTKeWhPnF2QSQJgxrEAmaXXSIhYSUvYdN_', 'width': 4032}]",ChIJSeTBNXFfbGgRipk0Qbx3MDc,ChIJSeTBNXFfbGgRipk0Qbx3MDc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,32.0,"{'compound_code': '9PJM+QV Nafri, Jayapura City, Papua, Indonesia', 'global_code': '6R929PJM+QV'}",,https://www.google.com/maps/place/?q=place_id:ChIJSeTBNXFfbGgRipk0Qbx3MDc
"9MPP+MJP, Enggros, Wai Mhorock, Abepura, Asano, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.613295, 'lng': 140.6865681}, 'viewport': {'northeast': {'lat': -2.611966370107277, 'lng': 140.6877583798928}, 'southwest': {'lat': -2.614666029892722, 'lng': 140.6850587201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Teluk Youtefa,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107342582346368614568"">derek klemen</a>'], 'photo_reference': 'AUGGfZm83L7KFsyIFquGxZeK4g7Py5ejBWDiWkYh5ON95GwV0SNj-gYWx1nft5N0HtU6r9GfRO863zbmBPwdXxnNbDdObIw1dxoOmeuyynE0RZzCI0tVFNadIH_Lk_1pi34haoDuVSperpQyDnSvcqTkGJwVCpCFQ2CIMU8mCg3JS3CVVBCY', 'width': 3264}]",ChIJJUU6GnlfbGgRyxsGHdgd1jQ,ChIJJUU6GnlfbGgRyxsGHdgd1jQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.0,468.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJUU6GnlfbGgRyxsGHdgd1jQ
"9MP7+WJH, Jl. Biak, Kota Baru, Kec. Abepura, Kota Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.6126959, 'lng': 140.664124}, 'viewport': {'northeast': {'lat': -2.611362120107278, 'lng': 140.6654612798927}, 'southwest': {'lat': -2.614061779892722, 'lng': 140.6627616201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lingkaran Abepura,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107034028884176397403"">Elia Pratama</a>'], 'photo_reference': 'AUGGfZmPl6Xq6BHdCjrIX4ci5g4YLwH4KYfcs-SQOkd_WhPbhPoBUGg47t_GEh_CoshWhH--VzzZsb4gvyokrdBDtY80FNZSjd_BErcCeVKjXdD6D22t3slni8pbK4HDKFao8Xj1eVUWpJQLzZB72XJAkCXTWTx_x65f455lOxc1JNFHZ6M3', 'width': 4624}]",ChIJV7ELLJz1bGgRCEaBJbWDp64,ChIJV7ELLJz1bGgRCEaBJbWDp64,"['point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,137.0,,,https://www.google.com/maps/place/?q=place_id:ChIJV7ELLJz1bGgRCEaBJbWDp64
"CP76+XGM, Jl. Tobati Baru, Tobati, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5850406, 'lng': 140.711292}, 'viewport': {'northeast': {'lat': -2.583692820107278, 'lng': 140.7126287798927}, 'southwest': {'lat': -2.586392479892722, 'lng': 140.7099291201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan RingRoad,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104066905306032550520"">A Google User</a>'], 'photo_reference': 'AUGGfZlh8o2dYH_0PU_foifXkVLhDJEfscgXWLDvWaCcHx2AVKdoYuAo19GIsrFoRqtHWC10604xadjUazf32T-evCWQ8WH65ugi-h_3B9C_BVOLBgXQRTpqDGuCnjk5_3rSVL7BUe1SjPDQcboyJ7pD4WSgmSrfwFf9TVTBSMJ-2LaFxWA', 'width': 4080}]",ChIJy8SKhUVZbGgR0Wi9MvId-AY,ChIJy8SKhUVZbGgR0Wi9MvId-AY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.8,23.0,,,https://www.google.com/maps/place/?q=place_id:ChIJy8SKhUVZbGgR0Wi9MvId-AY
"9QC5+M88, Unnamed Road, Nafri, Kec. Abepura, Kota Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.6283371, 'lng': 140.7583299}, 'viewport': {'northeast': {'lat': -2.627234020107277, 'lng': 140.7595960298927}, 'southwest': {'lat': -2.629933679892722, 'lng': 140.7568963701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Tian,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108283759767316523788"">Devid Maniagasi</a>'], 'photo_reference': 'AUGGfZnpXoq1m1gxb_-zpId06CtPUATfM1XmaO_ppKKre8ts5AnnGjMBjAT9lw5Y_coCa9nsdik872OKiI1FlS00UUxCHyT2zASmRJSUZvxd-DIi5k3MxzPYFJosocHe8D5eNzLhWFhk5N26M-ZFki1kBgaWOUrHD_ry6p5Hp7vDL4NegmcH', 'width': 4032}]",ChIJOYuuDMdfbGgRLoyBf7KQ2-M,ChIJOYuuDMdfbGgRLoyBf7KQ2-M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.8,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJOYuuDMdfbGgRLoyBf7KQ2-M
"9PPH+GFV, Nafri, Abepura, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6132813, 'lng': 140.7282054}, 'viewport': {'northeast': {'lat': -2.611997070107277, 'lng': 140.7295110298927}, 'southwest': {'lat': -2.614696729892722, 'lng': 140.7268113701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Bintang,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103462314471824067056"">lbra101</a>'], 'photo_reference': 'AUGGfZl3s3aUk5keTefTAVgG57QopIe10G3zFOVQbVDJ5CY69p-ROn5jRgSfcdTD5tnbcZTTAdYYKcsejNjUNBgPx0fMVDu5B5gErof27BckubFx-vsaweKCmrLJjBFmdJezoOP5G9u_m8bvGADM0g-rb5KJ7-j2UA97QqQrvCoJX5-7D1KA', 'width': 4032}]",ChIJubk0qDtfbGgRuMs4QZmS5JU,ChIJubk0qDtfbGgRuMs4QZmS5JU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJubk0qDtfbGgRuMs4QZmS5JU
"Jayapura City, Papua, Indonesia","{'location': {'lat': -2.6827114, 'lng': 140.8040271}, 'viewport': {'northeast': {'lat': -2.4737809, 'lng': 140.9999994}, 'southwest': {'lat': -2.8289324, 'lng': 140.614088}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jayapura City,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117994331144593944060"">A Google User</a>'], 'photo_reference': 'AUGGfZnVCaLtZh5Ge8Htn7sg8E8K2I4tcIgb0rXmF9TP-u7yzvAS8TbNoYBETUPz0KfBKqgL0O7Obt6jTSE7ZUf3-3eCM5GBeovGgdBggYLOokE8b9r-_e7VGBBav_TV452_-Ya9q7hsU-rspoPYmtw-WWz03I05W33_YN2RzGcwFFCV1Ynr', 'width': 4160}]",ChIJ82ezpH9dbGgRqRVkexLohkg,ChIJ82ezpH9dbGgRqRVkexLohkg,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ82ezpH9dbGgRqRVkexLohkg
"9MV2+6J2, Hedam, Abepura, Jayapura City, Papua 99351, Indonesia","{'location': {'lat': -2.6080263, 'lng': 140.6512662}, 'viewport': {'northeast': {'lat': -2.606145770107277, 'lng': 140.6529246298927}, 'southwest': {'lat': -2.608845429892722, 'lng': 140.6502249701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit rauboria,"[{'height': 4448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104360956784297300238"">A Google User</a>'], 'photo_reference': 'AUGGfZkxXIr4Vh_ZlNe78ASfmIoTl9qauU8srhbFbIZulEtzx3u-_ALzPBdStzsjH55eoR9TS0K09vRhIXZy7UE745wp4S5U0gd4voBxFFcmCAvJlN8CrR6XUdd7mvl0t5JRIhEcO9DPeFcvBNWbT9DtXO5-bvtzYkYLUc1cGoD43Y3X12FY', 'width': 3472}]",ChIJV4t6aFH1bGgRssQ91UoDPro,ChIJV4t6aFH1bGgRssQ91UoDPro,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJV4t6aFH1bGgRssQ91UoDPro
"FP25+2MM, Ardipura, Jayapura Selatan, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5499098, 'lng': 140.7091855}, 'viewport': {'northeast': {'lat': -2.548606070107278, 'lng': 140.7105553298927}, 'southwest': {'lat': -2.551305729892722, 'lng': 140.7078556701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JAYAPURA CITY VIEW,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100762325259741603272"">Marrisa Tri Wulan</a>'], 'photo_reference': 'AUGGfZkrE6oyGyXdGibLrd_MTvjSQBIyYN7erUiushmKgK6bxUGoQVus1ZGHlbK0U_IlWqOCzgGV0wpRToVrXfFYrc6JenflqidF82yXNkdODpd1uDcB0QH4idRG8aiS_Nf27cUfVEjBJUJCIn5ynrBS4GNxUXnvmFJzdg32a_kW0Z2yixG2', 'width': 3530}]",ChIJQy6AGu1ZbGgReWyBTeEncf4,ChIJQy6AGu1ZbGgReWyBTeEncf4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.7,42.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQy6AGu1ZbGgReWyBTeEncf4
"FPCR+MR4, Jalan, Tanjung Ria, Jayapura Utara, Jayapura City, Papua 99117, Indonesia","{'location': {'lat': -2.5283693, 'lng': 140.7420672}, 'viewport': {'northeast': {'lat': -2.527136820107278, 'lng': 140.7433468298927}, 'southwest': {'lat': -2.529836479892722, 'lng': 140.7406471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Base-G Kanan,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391038631417541093"">A Google User</a>'], 'photo_reference': 'AUGGfZmHg9UARQiyKQPc1OiS36JY5VI0iRpBM8stSbV0wMrbF0ebF8YDtKOErKBjvkq_laLSZOtJhs4DlBrQtxaEPkc80i3myV01DJL9KwVm5IFhrABB40E94BGVrHgemy-iR_FfrCNxze6Vz63KjB8WhwM-CJP1QnHvqchd0QIXmgomLA2G', 'width': 3840}]",ChIJt6xv9tdZbGgRqJx4XZM-ouI,ChIJt6xv9tdZbGgRqJx4XZM-ouI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,53.0,,,https://www.google.com/maps/place/?q=place_id:ChIJt6xv9tdZbGgRqJx4XZM-ouI
"9PHP+QR9, Nafri, Abepura, Jayapura City, Papua 99351, Indonesia","{'location': {'lat': -2.6201708, 'lng': 140.738088}, 'viewport': {'northeast': {'lat': -2.619288170107278, 'lng': 140.7391779798927}, 'southwest': {'lat': -2.621987829892722, 'lng': 140.7364783201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Samarehu Beach,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118107318422869920383"">A Google User</a>'], 'photo_reference': 'AUGGfZmZeSqB7UdOm_ddBlhFRp7tXR7cXVIaJCS2CpL2WgllhRzmv41dH2gPoaUnKARNiYo830HsZtXXWybASNMjp2EKZ8zpUv_6h2mu3VKGtvNHmKr6JNPl-LmCOIBOpSYEnfkS4Hzhl1x68PbamB1La4o5aKPix5kuvTVBt9M-foYf6qfI', 'width': 3024}]",ChIJ9-s1yeJfbGgRI0ewbMw7ynQ,ChIJ9-s1yeJfbGgRI0ewbMw7ynQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9-s1yeJfbGgRI0ewbMw7ynQ
