business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"9JJ8+QV, Itakiwa, Sentani Timur, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6180339, 'lng': 140.6172477}, 'viewport': {'northeast': {'lat': -2.616684970107278, 'lng': 140.6186022798927}, 'southwest': {'lat': -2.619384629892723, 'lng': 140.6159026201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"MELLEY, Kampung Yoka Heram","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111529201370517477929"">A Google User</a>'], 'photo_reference': 'AUGGfZn-8S5Jfe7VkAqXcFYg-_DZqi99kZpY_FkCHGRPobrkAdWWi8JDpIA6ScpvIBrWq1qhACgVQZp4R38vxL-uX20UTV4KhY0mvJtgO1VjnFHQDtSLuT1Z00dnuYHrZT6wyKy88BVeCB5LmXSoQP_odK7AaroK1ImkYJzDvp_EW9A3aGXG', 'width': 4160}]",ChIJUxZInjr1bGgRd8Vt5pn3hgI,5.0,ChIJUxZInjr1bGgRd8Vt5pn3hgI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJUxZInjr1bGgRd8Vt5pn3hgI
OPERATIONAL,"FPCR+MR4, Jalan, Tanjung Ria, Jayapura Utara, Jayapura City, Papua 99117, Indonesia","{'location': {'lat': -2.5283693, 'lng': 140.7420672}, 'viewport': {'northeast': {'lat': -2.527136820107278, 'lng': 140.7433468298927}, 'southwest': {'lat': -2.529836479892722, 'lng': 140.7406471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Base-G Kanan,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391038631417541093"">A Google User</a>'], 'photo_reference': 'AUGGfZk507eMgjyvXxtF_qmTxCUsIyDRU0CLAzjJWzncbnQisgC5odWeqyB3i95yQHceJjww9P5Edmtpw1TuTWftozKBM7FS0VFNJtcCF4g5AQgRAaGOtLf_jneE4-AZGbrV4e-XOh6qi_lXb3d_oMQyRTSAIF-KK3O0ghHWYRo3inNO3-7d', 'width': 3840}]",ChIJt6xv9tdZbGgRqJx4XZM-ouI,4.7,ChIJt6xv9tdZbGgRqJx4XZM-ouI,"['tourist_attraction', 'point_of_interest', 'establishment']",53,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJt6xv9tdZbGgRqJx4XZM-ouI
OPERATIONAL,"9JWH+J6H, Yoka, Heram, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.603446, 'lng': 140.6281001}, 'viewport': {'northeast': {'lat': -2.601696820107278, 'lng': 140.6294527798927}, 'southwest': {'lat': -2.604396479892722, 'lng': 140.6267531201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Yamaso,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113205105996984663813"">bravo papua</a>'], 'photo_reference': 'AUGGfZl5C6g7VYPG1d1Ka7bNNAu-EKsXrF-TnYiPvxMIzcv9z8QO9hlLUE80mFSLwqcz6vs7Ha3UeZj6LxJ8nmFhF7xrN3IUgwnLUspb2yWcTEHdGh3xNbywcq3GqhXLKB1JT6ux7ElhGx2T29p4ODoRkx7KxMosBFcjW6bkPm42yvJaT1NA', 'width': 4000}]",ChIJGbsQFRr1bGgRuvAsOuh4fOk,5.0,ChIJGbsQFRr1bGgRuvAsOuh4fOk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJGbsQFRr1bGgRuvAsOuh4fOk
OPERATIONAL,"FP25+2QM, Ardipura, Jayapura Selatan, Jayapura City, Papua, Indonesia","{'location': {'lat': -2.5499131, 'lng': 140.7094229}, 'viewport': {'northeast': {'lat': -2.548608320107278, 'lng': 140.7106546798927}, 'southwest': {'lat': -2.551307979892723, 'lng': 140.7079550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jayapura City Tower,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113655669972365461964"">Muhammad Idrus</a>'], 'photo_reference': 'AUGGfZkkyo_25kiWePr3At5bMxo4uLdmoJbthKAV6lRxDK0c7wr_sYolzHbrzPXEgcaYtqWyYJz2gSafQBK5S2FYRjFhHIJ1g-7CLMTJ131hDGA4IKMY0mRAvL00IniCCCcFWgLM6_CKi6M18H1ZStbicqjOc12eqclixM5VtsrBO34V5_Se', 'width': 4624}]",ChIJlxBo8FlYbGgRJxrR6qrFbEs,4.5,ChIJlxBo8FlYbGgRJxrR6qrFbEs,"['tourist_attraction', 'point_of_interest', 'establishment']",1184,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJlxBo8FlYbGgRJxrR6qrFbEs
OPERATIONAL,"CJJX+5MG, Yabansai, Heram, Jayapura City, Papua 99224, Indonesia","{'location': {'lat': -2.5695668, 'lng': 140.6492177}, 'viewport': {'northeast': {'lat': -2.568295170107278, 'lng': 140.6506522298927}, 'southwest': {'lat': -2.570994829892722, 'lng': 140.6479525701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kamp wolker,"[{'height': 590, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107390175430633883630"">A Google User</a>'], 'photo_reference': 'AUGGfZmCMWUaipaUMZLD5sm015r5PiGKkXalRgKrdq45eRLS5F2hnTVUxb23qGNOw7elpJ_R5M8mHcKcMpE3YVHi98SFlLdrdXnpTvKqLu87ZhoA4r22GM8ZXiWMuYHu2M712wxcs2cdbXvvK9imzhn-29qT9o6S_oK23PE-r1q3GrTQmjQK', 'width': 393}]",ChIJm8DHnpj3bGgRoBJN8mHgU_Y,5.0,ChIJm8DHnpj3bGgRoBJN8mHgU_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJm8DHnpj3bGgRoBJN8mHgU_Y
OPERATIONAL,"FP67+QG7, Jl. Soa Siu, Mandala, Kec. Jayapura Utara, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5380875, 'lng': 140.7137905}, 'viewport': {'northeast': {'lat': -2.536686120107277, 'lng': 140.7151264798927}, 'southwest': {'lat': -2.539385779892722, 'lng': 140.7124268201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dok 2 Jayapura,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112382758283453857211"">Natanael natanael</a>'], 'photo_reference': 'AUGGfZkqCD_S1VULIdIMuO13aKLjnoe2WwVGrAMT94kJu618OrnEuYtOHfKxmqr4vQfs11wMkkrgVdfGsQMkbqr_ANVMARRmMNyXZnEQ6C6Tn71jj7NpJ4uESIrSOgG4W99-3kYcXCRg3XlOo5TVPBd0wF9hYg2NNvrLHXUeGM7E18ljO0Jj', 'width': 2592}]",ChIJnWcg0QFZbGgRP3FEGeHirBQ,4.5,ChIJnWcg0QFZbGgRP3FEGeHirBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",203,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJnWcg0QFZbGgRP3FEGeHirBQ
OPERATIONAL,"9JVH+PP5, Yoka, Heram, Jayapura City, Papua 99351, Indonesia","{'location': {'lat': -2.6057484, 'lng': 140.6293469}, 'viewport': {'northeast': {'lat': -2.604276220107278, 'lng': 140.6307571298927}, 'southwest': {'lat': -2.606975879892723, 'lng': 140.6280574701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makhale Foiu,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112217223317470678683"">A Google User</a>'], 'photo_reference': 'AUGGfZlUKqld5mJ3OM_JmdugyiXQeXJH6yhZQB6kJqKauv-lC-5wCnDmx1iJGScVA4FR9vKkoQD_aW-3jOv071fnLW-cv1kucnKlK3X0tJdZdBuGEoxOZGw1TaN9dLWnOaVAYRmI7Hz-A7ag3zkK-kTmje_eQSjqGvtKxL9sq7AZ3wFbwvNe', 'width': 4000}]",ChIJKby9t2n1bGgRmOTdARXjHrE,5.0,ChIJKby9t2n1bGgRmOTdARXjHrE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJKby9t2n1bGgRmOTdARXjHrE
OPERATIONAL,"Jalan Raya Abepura - Entrop Skyline, Entrop, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5892567, 'lng': 140.691719}, 'viewport': {'northeast': {'lat': -2.587945770107277, 'lng': 140.6930692798927}, 'southwest': {'lat': -2.590645429892722, 'lng': 140.6903696201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Scouts Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102117409599985108019"">simon petrus</a>'], 'photo_reference': 'AUGGfZnXvv9hPHjjnGvh72Q82SdipuTtPOYZ_OaVEp5nl1Jccfk1O7G3gfx-mdhT72M_-wLN7oYxZ9Y3VpXT0ll3jpz-pk6k3AkeVixllZAI5LQjIOf4Be6aZJLYJkr7Y1Wd9lX8A5jIqYWJ8RAhwcB_pBYqoHJSHTb3EEYyd6B4FQvl_1o', 'width': 4032}]",ChIJU2jTIspfbGgRwe-iiXivvHw,4.5,ChIJU2jTIspfbGgRwe-iiXivvHw,"['tourist_attraction', 'point_of_interest', 'establishment']",86,{'open_now': True},"{'compound_code': 'CM6R+7M Entrop, Jayapura City, Papua, Indonesia', 'global_code': '6R92CM6R+7M'}",,https://www.google.com/maps/place/?q=place_id:ChIJU2jTIspfbGgRwe-iiXivvHw
OPERATIONAL,"9MPP+MJP, Enggros, Wai Mhorock, Abepura, Asano, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.613295, 'lng': 140.6865681}, 'viewport': {'northeast': {'lat': -2.611966370107277, 'lng': 140.6877583798928}, 'southwest': {'lat': -2.614666029892722, 'lng': 140.6850587201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Teluk Youtefa,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107342582346368614568"">derek klemen</a>'], 'photo_reference': 'AUGGfZnOqOKkgL4IJkdn_IvIPxT1rUySPdh2WZ6Wde7De8lD_WvQOMwaRoxAiPFEcqIGehrfZM8s1zuHEu80tO7Vv8hqZuJGq9dMvz_G_BUEL25VLDqj-3C-i3h7TVeon1z-c-t5stpn-xZv55QMpNWukxlA0oN3cO4CViBtyxUy-srWX5QI', 'width': 3264}]",ChIJJUU6GnlfbGgRyxsGHdgd1jQ,4.0,ChIJJUU6GnlfbGgRyxsGHdgd1jQ,"['tourist_attraction', 'point_of_interest', 'establishment']",468,{},,,https://www.google.com/maps/place/?q=place_id:ChIJJUU6GnlfbGgRyxsGHdgd1jQ
OPERATIONAL,"CM6Q+JCJ Skyland, Entrop, Distrik Jayapura Selatan, Kota Jayapura, Papua, Indonesia","{'location': {'lat': -2.5884097, 'lng': 140.6885197}, 'viewport': {'northeast': {'lat': -2.586946920107278, 'lng': 140.6898163298927}, 'southwest': {'lat': -2.589646579892722, 'lng': 140.6871166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Jokowi,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105407032149585197438"">Yori Sulo</a>'], 'photo_reference': 'AUGGfZl8GryI4wYGXPm7XQ66ZrOLQWA_eWnKnHLxzjbw6ixyoGF6QYyLhWzN6EJdm04sXzV5pkCNhhDHkIfsLiD67O7JjjiVktgZnQktWVD-uFeSZRr_xxjIMbLFvsXkUafRDQ3v0FBp3yZqceyd9uz7fKS5ErwzIq0RMOYDQiTxKISI38ZQ', 'width': 4128}]",ChIJH13hH1JfbGgRf7ii_H7rHOA,4.5,ChIJH13hH1JfbGgRf7ii_H7rHOA,"['tourist_attraction', 'point_of_interest', 'establishment']",1221,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJH13hH1JfbGgRf7ii_H7rHOA
