business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"4926+77, Sawahsumur, Sawah Timur, Arjasa, Kabupaten Sumenep, Jawa Timur, Indonesia","{'location': {'lat': -6.8992529, 'lng': 115.3607389}, 'viewport': {'northeast': {'lat': -6.897582170107278, 'lng': 115.3614442798927}, 'southwest': {'lat': -6.900281829892722, 'lng': 115.3587446201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selanjheng,ChIJT9alOwCj2i0Rt3-eGQZUlko,0.0,ChIJT9alOwCj2i0Rt3-eGQZUlko,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJT9alOwCj2i0Rt3-eGQZUlko
OPERATIONAL,"2954+3W4, Pajanangger, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.992350699999999, 'lng': 115.3573388}, 'viewport': {'northeast': {'lat': -6.990864920107278, 'lng': 115.3586177298927}, 'southwest': {'lat': -6.993564579892722, 'lng': 115.3559180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balai desa Pajanangger,ChIJecVYWACh2i0RyCaYv6Tw2mU,0.0,ChIJecVYWACh2i0RyCaYv6Tw2mU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJecVYWACh2i0RyCaYv6Tw2mU
OPERATIONAL,"296X+HV4, Unnamed Road, Pajanangger, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.9886095, 'lng': 115.3996939}, 'viewport': {'northeast': {'lat': -6.987259670107278, 'lng': 115.4010437298927}, 'southwest': {'lat': -6.989959329892722, 'lng': 115.3983440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ghurugghek,ChIJUwwsQbyn2i0RPZ58WoOxU0M,5.0,ChIJUwwsQbyn2i0RPZ58WoOxU0M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110494080469434290626"">david varuq</a>'], 'photo_reference': 'AUGGfZlaVWzmikvG876OgteuEDiwq8J_ifjdwFGtEXQyCkkxfTmcKTBsPRZWY3-QNucguqCDe73GFX46y7DTkD3QFN-tqbOXiGAeUQ3Q2vwXvuLuWkkWMIrZkGgggnOo6qIsQK5n7C-U6yLIkxkOvZqP572VCoQayPl0Ny-ADSQQDrpt1yo4', 'width': 1000}]",,https://www.google.com/maps/place/?q=place_id:ChIJUwwsQbyn2i0RPZ58WoOxU0M
OPERATIONAL,"28CG+3G, Pajanangger, Arjasa, Kabupaten Sumenep, Jawa Timur, Indonesia","{'location': {'lat': -6.9797946, 'lng': 115.3263298}, 'viewport': {'northeast': {'lat': -6.978444770107278, 'lng': 115.3276796298927}, 'southwest': {'lat': -6.981144429892722, 'lng': 115.3249799701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Cinta Sapo'ong,ChIJpTq6nkSh2i0RFRri4SfzTo8,0.0,ChIJpTq6nkSh2i0RFRri4SfzTo8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107437133501579328439"">mohammad zaini</a>'], 'photo_reference': 'AUGGfZmG0OtgESTaYW1A7XmwOwKn2CHcQsQe26glWRAEMiEXDf7R5YnwExSSxo3uEHIxqm8z9e7nsfViNhD4mQckr9tmATrL-sgjOzzQD6NL15gdpfk9UULBDqC59gq-zltlp39fQ9nUjuo_b5W6tXg8gL_O4pkaTICAZ5Qlym59D7tzl078', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJpTq6nkSh2i0RFRri4SfzTo8
OPERATIONAL,"48H9+WP9, Paseraman, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.8702223, 'lng': 115.3193708}, 'viewport': {'northeast': {'lat': -6.868888470107279, 'lng': 115.3207472798927}, 'southwest': {'lat': -6.871588129892722, 'lng': 115.3180476201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beto Kerbhi,ChIJq-Tap8S92i0R3REM4bTBia0,5.0,ChIJq-Tap8S92i0R3REM4bTBia0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109856070900964258089"">A Google User</a>'], 'photo_reference': 'AUGGfZnxGVQcdVGMiFY0AD6nJhSNFyLOTuuWNojJJVset4skT3sA1QsgpwwB3oZFNQW0eoMuvE2vIesTpL2ndvbRYic24bHYgwUCTazMNYuJaZqzq9MtQqr7GU90oSXe4IfsSm9bY8pAT477OnpV1WEzYS6G-UgyhdPslcpX5apJi0BQBD4', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJq-Tap8S92i0R3REM4bTBia0
OPERATIONAL,"28X7+G96, Area Hutan, Gellaman, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.951217, 'lng': 115.3133975}, 'viewport': {'northeast': {'lat': -6.949867170107278, 'lng': 115.3147473298928}, 'southwest': {'lat': -6.952566829892722, 'lng': 115.3120476701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Songai katopang,ChIJB-6vSACj2i0RLVf9GPTrZbY,0.0,ChIJB-6vSACj2i0RLVf9GPTrZbY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJB-6vSACj2i0RLVf9GPTrZbY
OPERATIONAL,"5886+X52, Angon Angon, Angon-angon, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.8326186, 'lng': 115.310379}, 'viewport': {'northeast': {'lat': -6.831307920107277, 'lng': 115.3116863798927}, 'southwest': {'lat': -6.834007579892721, 'lng': 115.3089867201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Peang Marani,ChIJ69BCX7692i0RIo1FJvR3dJ4,4.7,ChIJ69BCX7692i0RIo1FJvR3dJ4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,{'open_now': True},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110763818841709772204"">ARIYADI AMIN</a>'], 'photo_reference': 'AUGGfZlpOTnAVqlk0eu2weAm2zO1fHduC0UlUT_GN7-D2bIa_VbIpThaMf9vQL0g6bDweFcXQIuSfNFQWpNmt_9Fiut3_VQjmtV6lCupCT2M-RldA58s-W05c3LItP-P209KRFGK10c6jP4sJMwcq4dCfJ8yq93SJERECVFTyVdtXtyb3YSM', 'width': 3644}]",,https://www.google.com/maps/place/?q=place_id:ChIJ69BCX7692i0RIo1FJvR3dJ4
OPERATIONAL,"38H9+RX4, Area Hutan, Gellaman, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.9204865, 'lng': 115.3199535}, 'viewport': {'northeast': {'lat': -6.918514270107277, 'lng': 115.32138695}, 'southwest': {'lat': -6.921213929892721, 'lng': 115.31565315}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan Anwar,ChIJKSad1yej2i0RE8wE20Nd4_Q,5.0,ChIJKSad1yej2i0RE8wE20Nd4_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJKSad1yej2i0RE8wE20Nd4_Q
OPERATIONAL,"48JH+R5R, Jl. Raya Perhutani, Tongkol, Sawah Timur, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.867894199999999, 'lng': 115.3278835}, 'viewport': {'northeast': {'lat': -6.866643820107278, 'lng': 115.3291892298927}, 'southwest': {'lat': -6.869343479892722, 'lng': 115.3264895701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Payung,ChIJad0eKai92i0R0kUue1I1Rk4,4.0,ChIJad0eKai92i0R0kUue1I1Rk4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115754594166811464548"">Lakona ID</a>'], 'photo_reference': 'AUGGfZnU9MvMVIJHXb1R718ZtZMfUXp8qhYme_xYS0H4zChYLpuEG8TsAKUCnxTFhndJWufi5TdscPIr22lwDZ3tJZ5HVlxMdl6S6T9qDUmhwndc4xrxLnlCcekvosAXvv4xnp7sx049O_LRsQPXgeHMz2r4AY6KEtPWLP99F2xDyyNp8NNx', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJad0eKai92i0R0kUue1I1Rk4
OPERATIONAL,"2C62+JW2, Unnamed Road, Pajanangger, Arjasa, Kabupaten Sumenep, Jawa Timur 69491, Indonesia","{'location': {'lat': -6.9884871, 'lng': 115.4022591}, 'viewport': {'northeast': {'lat': -6.987137270107278, 'lng': 115.4036089298927}, 'southwest': {'lat': -6.989836929892721, 'lng': 115.4009092701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembing beach cellong,ChIJI3Q4G8un2i0R6QhsEpM3_2E,0.0,ChIJI3Q4G8un2i0R6QhsEpM3_2E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100276833558557500316"">A Google User</a>'], 'photo_reference': 'AUGGfZnGKrA7aspPNRMdF3UGJHZp7vAToJ4nFhKB0P-FyDhLX6LXn16Rb_m-V7uLHa0TECCGMJVBcWeeIAPSQxy3NtblsvYeZSRIDW41r-Wllc0pG7oc45vtz2waq65TY5pQmBRH_XG5dra2D1DK8_Bwbmd89ZN4y42_V6jxPEMmb9e4hiW6', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJI3Q4G8un2i0R6QhsEpM3_2E
