business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"4WHF+VP3, Gn. Tengah, Batuputih Daya, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.870362200000001, 'lng': 113.9243001}, 'viewport': {'northeast': {'lat': -6.868817220107279, 'lng': 113.9257349798927}, 'southwest': {'lat': -6.871516879892723, 'lng': 113.9230353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,White Stone Sumenep,{'open_now': True},"[{'height': 2033, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114604975662038150790"">A Google User</a>'], 'photo_reference': 'AUGGfZlUlUA8AmE1csxiJhyTuUPS12eMowzl6_lYOZ6x-4kWOfkMNhAHOVwhTo8PcdO7TTOjDsw5gjaoQlJ05ibAudO2feOjlSqkluhmxhEd--WrBu_NssszH0-70ucFmKC7Oe69wpRkQriq12tEujV48epSDJ45J509wxIRu5-0ia8R_WHr', 'width': 2578}]",ChIJuVEf-sPt2S0R2_FUGozOj-Q,4.4,ChIJuVEf-sPt2S0R2_FUGozOj-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",129,,https://www.google.com/maps/place/?q=place_id:ChIJuVEf-sPt2S0R2_FUGozOj-Q
OPERATIONAL,"4X9J+P36, Unnamed Rd,, Muraan, Badur, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.8807016, 'lng': 113.9801519}, 'viewport': {'northeast': {'lat': -6.879361170107279, 'lng': 113.9815373298927}, 'southwest': {'lat': -6.882060829892723, 'lng': 113.9788376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BADUR BEACH (laut+tawar),{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115299792202023353671"">Faridatuz Zakiyah</a>'], 'photo_reference': 'AUGGfZmOGAoigulNVwEeoXShUzqkUMVF3AGZGK6GbAb0XTFV29jB9rclve-S2Iuh72azmYsRGfzuythTXwqHK59C4lO0Q8vIzOcSSiSsPuPVl2wiAP7CJDBKQ8G1dSn78AYyNoTVqmGVHQJHfrMvvaDez-SjYxswN18ant9D8z1q7wto5QE0', 'width': 4096}]",ChIJF5AZYSDy2S0RN_jTLPNsxFI,4.3,ChIJF5AZYSDy2S0RN_jTLPNsxFI,"['tourist_attraction', 'point_of_interest', 'establishment']",104,,https://www.google.com/maps/place/?q=place_id:ChIJF5AZYSDy2S0RN_jTLPNsxFI
OPERATIONAL,"4W27+R27, Komplek Sarassa' Desa, Jarango, Batuputih Daya, Kecamatan, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.8979621, 'lng': 113.9125542}, 'viewport': {'northeast': {'lat': -6.896633770107278, 'lng': 113.9139723298927}, 'southwest': {'lat': -6.899333429892722, 'lng': 113.9112726701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Bonsai Batuputih Daya,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117315913566701115526"">Taufik Baday</a>'], 'photo_reference': 'AUGGfZm-yk_afJAVJaetyKgAY4hQkbNRyKl4_6aggQwOEr03MlnqIBR_hkbmn5zDzeYFN2x9KQR47wljsNOX8Z8aRVa-xvCjU3_oTUDUA-SJBa0ZeoJqVMf0MYh1qOy7u9-7qajq5TI_K8NDj47JJaGpwvk3NDbNSmGn6P5E2RGXddfEeMzx', 'width': 2322}]",ChIJr9n6Xx7v2S0R45VfBYnQILQ,5.0,ChIJr9n6Xx7v2S0R45VfBYnQILQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJr9n6Xx7v2S0R45VfBYnQILQ
OPERATIONAL,"4XCH+86F, Sergang, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69454, Indonesia","{'location': {'lat': -6.8791954, 'lng': 113.9780427}, 'viewport': {'northeast': {'lat': -6.878257820107278, 'lng': 113.9787381298927}, 'southwest': {'lat': -6.880957479892722, 'lng': 113.9760384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Badur,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102022561147821300638"">bintank ku leo</a>'], 'photo_reference': 'AUGGfZm9IJUzwuO2Cde1uUxMXz4zPh7AGDkreBRvTF19WRap_HlUPGje24SoQX0v8RhXpKIDTS0pN8Iso-iJwHEUjss42cfq_UdpLOJqtgCSAB0GoNBcMezqpMSIBjwB-vmLFKnIhrTthnzigHQK4Xk27xo9C_B8HJVYc-Q0T0PApYr1IkzA', 'width': 4000}]",ChIJhSbq6w3s2S0RolhhXWvP8cU,4.5,ChIJhSbq6w3s2S0RolhhXWvP8cU,"['tourist_attraction', 'point_of_interest', 'establishment']",131,,https://www.google.com/maps/place/?q=place_id:ChIJhSbq6w3s2S0RolhhXWvP8cU
OPERATIONAL,"4X6M+7V8, Talaran, Badur, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.889326199999999, 'lng': 113.984711}, 'viewport': {'northeast': {'lat': -6.888221520107278, 'lng': 113.9862470298927}, 'southwest': {'lat': -6.890921179892722, 'lng': 113.9835473701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bukit Jindul,,,ChIJlfkjZ47x2S0R_zo6XxBxO_Y,4.8,ChIJlfkjZ47x2S0R_zo6XxBxO_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJlfkjZ47x2S0R_zo6XxBxO_Y
OPERATIONAL,"3XP2+64Q, Ba Kokoh, Tengedan, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.914422900000001, 'lng': 113.9503583}, 'viewport': {'northeast': {'lat': -6.913155220107279, 'lng': 113.9520262798927}, 'southwest': {'lat': -6.915854879892723, 'lng': 113.9493266201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan,,,ChIJ8Z_g5JPv2S0R6IyN1Lg6Lww,0.0,ChIJ8Z_g5JPv2S0R6IyN1Lg6Lww,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ8Z_g5JPv2S0R6IyN1Lg6Lww
OPERATIONAL,"2WWX+79Q, Dusun Penang Cangka, Aeng Merah, Kec. Batuputih, Kabupaten Sumenep, Indonesia","{'location': {'lat': -6.9542822, 'lng': 113.9484951}, 'viewport': {'northeast': {'lat': -6.952854120107278, 'lng': 113.9498150298927}, 'southwest': {'lat': -6.955553779892722, 'lng': 113.9471153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Aengmerah,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116692497535097249933"">vans boys</a>'], 'photo_reference': 'AUGGfZlBrNu6QbPhcPV-RUaphhW2PLd7JeagoPRZYZzSOuKEpnVzgCSS5f-ubpVxXnK9VIRP3GulNJCnQzAIlH5mqlNfpKW4sX5uq-25r7G3AV7qoks43YwtTXh1T81P_Mdfe6r0at5pGm1EaHPhGtLka5TiSppSvdphDmQTdINToo9H9oi1', 'width': 2448}]",ChIJqah9aBrv2S0Rk9ZuUDu0rp0,0.0,ChIJqah9aBrv2S0Rk9ZuUDu0rp0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJqah9aBrv2S0Rk9ZuUDu0rp0
OPERATIONAL,"4R5W+3GM, Toggung, Dasuk Tim., Kec. Dasuk, Kabupaten Sumenep, Jawa Timur 69454, Indonesia","{'location': {'lat': -6.8914485, 'lng': 113.8454943}, 'viewport': {'northeast': {'lat': -6.890098670107278, 'lng': 113.8468441298927}, 'southwest': {'lat': -6.892798329892722, 'lng': 113.8441444701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dasuk Vantage Point,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112924596550639820739"">Herman Hermanudin</a>'], 'photo_reference': 'AUGGfZkqjXZKac-v4QOmLBcPfBC_VbNPTbcQzj_LL8gqiW8YXbxKtR33SiPth5t0CdELK3g8qwtDe_sMgHpo8lrzeCTErslE1yyioC6SGWoEKKWZACzkalrDUYYq7C7fwT_ScO4bv3lA561tC2-YBFoVxp03pia7QRRg4keyT4pjDZdh6pFo', 'width': 1200}]",ChIJaVo_lMzp2S0RvefDcNmaOBU,5.0,ChIJaVo_lMzp2S0RvefDcNmaOBU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJaVo_lMzp2S0RvefDcNmaOBU
OPERATIONAL,"3W3R+H3F, Noomtimur, Aeng Merah, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.946052, 'lng': 113.9401608}, 'viewport': {'northeast': {'lat': -6.944634920107278, 'lng': 113.9416925298927}, 'southwest': {'lat': -6.947334579892723, 'lng': 113.9389928701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Dhurbugan,{'open_now': False},"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106501330012194319284"">dedy bendot</a>'], 'photo_reference': 'AUGGfZnuDqsTML1C_4m3OdqNZVeAVitxmU0m8RP8dDMcrYeQOQvtdCNXZkxix6IS_ZPdhclH9NEknj4DOFqtFYbwMqqINQh9FwPFmUxLnPF6v0nbVzQdKRUUXaVoM3Y_Pe2AwObx679P_hDQalxSeVrY7A1ebwam3Emdb8rgE6a2pznCgI7n', 'width': 3984}]",ChIJ0agX9ejv2S0RVzTlCt9JPfQ,3.8,ChIJ0agX9ejv2S0RVzTlCt9JPfQ,"['tourist_attraction', 'point_of_interest', 'establishment']",49,,https://www.google.com/maps/place/?q=place_id:ChIJ0agX9ejv2S0RVzTlCt9JPfQ
CLOSED_TEMPORARILY,"4X8F+MV, Badur, Kec. Batuputih, Kabupaten Sumenep, Jawa Timur 69453, Indonesia","{'location': {'lat': -6.8833082, 'lng': 113.9746413}, 'viewport': {'northeast': {'lat': -6.882286920107277, 'lng': 113.9764349798927}, 'southwest': {'lat': -6.884986579892721, 'lng': 113.9737353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Asta ke barete,,,ChIJE9UjKlzx2S0RfjdPU9wZ558,0.0,ChIJE9UjKlzx2S0RfjdPU9wZ558,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJE9UjKlzx2S0RfjdPU9wZ558
