business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"HFJG+838, Unnamed Road, Penyaring, Kec. Moyo Utara, Kabupaten Sumbawa, Nusa Tenggara Bar. 84381, Indonesia","{'location': {'lat': -8.4192173, 'lng': 117.4751973}, 'viewport': {'northeast': {'lat': -8.417858820107277, 'lng': 117.4765317298927}, 'southwest': {'lat': -8.42055847989272, 'lng': 117.4738320701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Park.,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111535055085958856683"">A Google User</a>'], 'photo_reference': 'AUGGfZmRb2X8RQ0nvvGdDOOowPvgIiTBXaOhL2nQ6mHrWnXB7IP-y3BqE2yDbIOkKm0jRcPxJ5toJT175Np2ZnJEMkrywLjwwFUNLHB_VLRckQlN-Ep1Ym7f9WGWLQ3dqJdPZbqB0qYYaxbm9ltVbocPVzKGzjFsh6UhITo_nlTs6jWPYq-D', 'width': 4160}]",ChIJJQhZCr_ryy0RVukkv9J0w-8,4.8,ChIJJQhZCr_ryy0RVukkv9J0w-8,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJJQhZCr_ryy0RVukkv9J0w-8
OPERATIONAL,"HFGW+M4, Kukin, Moyo Utara, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4233279, 'lng': 117.4953544}, 'viewport': {'northeast': {'lat': -8.422519270107278, 'lng': 117.49762285}, 'southwest': {'lat': -8.425218929892722, 'lng': 117.49459825}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Yuli Sebewe,,ChIJrwQZRgDryy0R9xWG_brSAUg,0.0,ChIJrwQZRgDryy0R9xWG_brSAUg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrwQZRgDryy0R9xWG_brSAUg
OPERATIONAL,"HGRV+9WQ, Pungkit, Moyo Utara, Sumbawa Regency, West Nusa Tenggara 84381, Indonesia","{'location': {'lat': -8.409048, 'lng': 117.5448517}, 'viewport': {'northeast': {'lat': -8.407725320107279, 'lng': 117.5462177298927}, 'southwest': {'lat': -8.410424979892722, 'lng': 117.5435180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yasmi/bobi,,ChIJT27jQMbryy0RSTX1gdiDRSI,0.0,ChIJT27jQMbryy0RSTX1gdiDRSI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJT27jQMbryy0RSTX1gdiDRSI
OPERATIONAL,"HHQ6+PCG, Pungkit, Moyo Utara, Sumbawa Regency, West Nusa Tenggara 84381, Indonesia","{'location': {'lat': -8.4106912, 'lng': 117.5610934}, 'viewport': {'northeast': {'lat': -8.40923267010728, 'lng': 117.5625043298927}, 'southwest': {'lat': -8.411932329892723, 'lng': 117.5598046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Limung Tano Bara,,ChIJq60Ue-rByy0RyFUyYaqUBYk,0.0,ChIJq60Ue-rByy0RyFUyYaqUBYk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJq60Ue-rByy0RyFUyYaqUBYk
OPERATIONAL,"JG6H+566, Labuan Aji, Labuhan Badas, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.3895811, 'lng': 117.5280295}, 'viewport': {'northeast': {'lat': -8.38823127010728, 'lng': 117.5293793298928}, 'southwest': {'lat': -8.390930929892724, 'lng': 117.5266796701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Nasional Moyo Satonda,"[{'height': 2948, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104521101351405288414"">joni donuata</a>'], 'photo_reference': 'AUGGfZllwF2xhP9cjy0Sbo7PsnKPO9E2tStiwEICvfOjJxk8rp6o96mQLJ749mJMKjB4F30gqsW5uXHaA_iIfhdC1UpGOJtl_YueifolVuX5d4yWfaq0s-b3Omo55xzKFNLoMWETU3OFEIg1ZNuv3CnUgWFtFR3PBB-TIG1I-u-mUUTV-X1F', 'width': 4416}]",ChIJZ4dXNS7pyy0RIfIzQh4xYXw,5.0,ChIJZ4dXNS7pyy0RIfIzQh4xYXw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ4dXNS7pyy0RIfIzQh4xYXw
OPERATIONAL,"Seketeng, Sumbawa, Sumbawa Regency, West Nusa Tenggara 84313, Indonesia","{'location': {'lat': -8.5044344, 'lng': 117.4274255}, 'viewport': {'northeast': {'lat': -8.503094770107278, 'lng': 117.4288343298928}, 'southwest': {'lat': -8.505794429892722, 'lng': 117.4261346701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Dalam Loka,"[{'height': 1702, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100603381525511033966"">A Google User</a>'], 'photo_reference': 'AUGGfZmj_Fxu4NEVXIKDGJbHvr0xyonG3AORGqorRvr4GdJsAZrlVPsVKsx4iLwvDapQhtbeVEMF_jXriwWNYHKTddxMUSvodTdEm5CHaA_EHy89OcpYofydidBCUuLmmKvLfu6Sz2U_gBPCYdwgkCpjEUIhFUl707Qkjo7xeP0E-9ryFFm3', 'width': 3028}]",ChIJCQCeuT6Tyy0RXHQWNjbG15M,4.6,ChIJCQCeuT6Tyy0RXHQWNjbG15M,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1346,{'open_now': False},"{'compound_code': 'FCWG+6X Seketeng, Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3VFCWG+6X'}",,https://www.google.com/maps/place/?q=place_id:ChIJCQCeuT6Tyy0RXHQWNjbG15M
OPERATIONAL,"Brang Biji, Sumbawa, Sumbawa Regency, West Nusa Tenggara 84318, Indonesia","{'location': {'lat': -8.4056056, 'lng': 117.4360273}, 'viewport': {'northeast': {'lat': -8.404255770107278, 'lng': 117.4373771298927}, 'southwest': {'lat': -8.406955429892722, 'lng': 117.4346774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Freediving Sumbawa - Tour Organizer - Freediver Guide (wave 3 ),"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112898835507561692647"">Yakub Purnama</a>'], 'photo_reference': 'AUGGfZlCTpAcPN9-9imEgb2I525XxMgbAxWJwdkUkUClNT1s5oMUiGGJAv8wBVqqm8P3kSmTjY06xQRWXqqCZMGG5RIv_GNaTdaz7g671eL7nxwm6vjnn9tn9o36dRR-t6J3v5sbZbopSeV7w2h8wQf0mjXE12Asox18csF2BljXvDEXrjbh', 'width': 3456}]",ChIJg0P_0b_vyy0Rg8V-doWIKbQ,4.7,ChIJg0P_0b_vyy0Rg8V-doWIKbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",688,{'open_now': False},"{'compound_code': 'HCVP+QC Brang Biji, Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3VHCVP+QC'}",,https://www.google.com/maps/place/?q=place_id:ChIJg0P_0b_vyy0Rg8V-doWIKbQ
OPERATIONAL,"HC9H+W82, Brang Biji, Sumbawa, Sumbawa Regency, West Nusa Tenggara 84318, Indonesia","{'location': {'lat': -8.4318379, 'lng': 117.4298663}, 'viewport': {'northeast': {'lat': -8.429289849999998, 'lng': 117.4306875798927}, 'southwest': {'lat': -8.432687249999997, 'lng': 117.4279879201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIRKUIT MXGP SAMOTA SUMBAWA,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103802627098666880135"">ryas payne</a>'], 'photo_reference': 'AUGGfZmZvSvpZlvSNYEw5XmW1NbY2Hwj-LltmQzovInMmrOT1xAYbz7KSfdnKXZvV6on4n4GnyvgqwR56R6ZzKklRortyRV2G7QytPV9lF3cVnGT6lZ2ITlzvyaApdxMUa9puNUuoyIlLNBOJHuYDdzE0WzZ_SAytu7986DtPb0odnIvpYN8', 'width': 4624}]",ChIJ5QSIP0Ttyy0Rq994yQloObQ,4.4,ChIJ5QSIP0Ttyy0Rq994yQloObQ,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5QSIP0Ttyy0Rq994yQloObQ
OPERATIONAL,"FFQF+X82, Poto, Moyohilir, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.5101244, 'lng': 117.4732571}, 'viewport': {'northeast': {'lat': -8.508444270107278, 'lng': 117.4742161298927}, 'southwest': {'lat': -8.511143929892722, 'lng': 117.4715164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PETANI TERNAK LENANG REA 3,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101858932765315581294"">Dedi Supriadi</a>'], 'photo_reference': 'AUGGfZnaQNYj5-XfcB-yRO0nq7rHMSvnW5cspRxEpDKg-Upu24G3VLFqO9T7etgcq6o3yyeyBglciWAbFiTkIiGxw6g2VihW1MHFmaadeT-tjtcQz_Lnu14ZGMJScw_xnJGyCmySG84ZUeGwoSMXKNaW64TKv7wnWS-I4GOOKknYF6-xg1qL', 'width': 1080}]",ChIJXwGMYgCVyy0RzhjxReGLv0Q,0.0,ChIJXwGMYgCVyy0RzhjxReGLv0Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJXwGMYgCVyy0RzhjxReGLv0Q
OPERATIONAL,"GC8F+GQG, Jl. Kelapis, Brang Biji, Kec. Sumbawa, Kabupaten Sumbawa, Nusa Tenggara Bar. 84312, Indonesia","{'location': {'lat': -8.4836761, 'lng': 117.4244618}, 'viewport': {'northeast': {'lat': -8.482326270107277, 'lng': 117.4258116298927}, 'southwest': {'lat': -8.485025929892721, 'lng': 117.4231119701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,gempang nola,,ChIJaexgwj_tyy0RmLkiLmuy7Q8,0.0,ChIJaexgwj_tyy0RmLkiLmuy7Q8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJaexgwj_tyy0RmLkiLmuy7Q8
