formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Buer, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4615443, 'lng': 117.0407281}, 'viewport': {'northeast': {'lat': -8.375418999999999, 'lng': 117.179474}, 'southwest': {'lat': -8.586295999999999, 'lng': 116.976204}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Buer,"[{'height': 332, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111808833311051437651"">Didit Aja</a>'], 'photo_reference': 'AUGGfZkEVwP3B1SkRJkTMKY8IhoDPQ-K7S-zcC-9it54y43sp9MqdNdTv1aG38z3PlHLfC28nnSYcALMnPIgVjFaOeEnR5i_zEomkXW8Ag6gNrPZsVgwqJ4KYo5EjinlQgMemgTajX4itspzqUPkY8B84cFXKdbVerTSR-DHGjAqSnlwBLk2', 'width': 720}]",ChIJQz7KIoIMzC0R-khxu1ZRBcU,ChIJQz7KIoIMzC0R-khxu1ZRBcU,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQz7KIoIMzC0R-khxu1ZRBcU
"Alas, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.5207167, 'lng': 116.9950799}, 'viewport': {'northeast': {'lat': -8.469543999999999, 'lng': 117.101179}, 'southwest': {'lat': -8.6725291, 'lng': 116.974125}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alas,"[{'height': 1691, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105073919444830499944"">A Google User</a>'], 'photo_reference': 'AUGGfZmgc2-4Jwx_U5AyJ3p8PF-A79pc54_y69ElJykN_ouukluZrUc-cHfvFDD2h5AKzTYgrUP7IVSLy_nqGR7pxI13bRkZhkV8KyqXuLj5ZWIAqr7G95OSkv3Iuuqv3x4ZuJvmhlLgk9YNmip66XrSLHy5evRCdJ8euOubtZk4NT_2M3-p', 'width': 1882}]",ChIJZeB80LNzzC0RKyLL6f-2N7g,ChIJZeB80LNzzC0RKyLL6f-2N7g,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZeB80LNzzC0RKyLL6f-2N7g
"H336+767, Jl. Lintas Sumbawa Tano, Buin Baru, Kec. Buer, Kabupaten Sumbawa, Nusa Tenggara Bar. 84353, Indonesia","{'location': {'lat': -8.4460532, 'lng': 117.0603192}, 'viewport': {'northeast': {'lat': -8.445006220107278, 'lng': 117.0618389298927}, 'southwest': {'lat': -8.447705879892721, 'lng': 117.0591392701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Keban Pak Amrullah,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113910755551837659881"">hedibri gita</a>'], 'photo_reference': 'AUGGfZkXLTtWbz6HUP7c7SlVdYoXl5Z19RZ6mw5-43pUStAp5Y1pQxnQAvEuS0eTEGzYiTnj0u3QAlIjmTRYJdLsCdKof7IspQ3jK7xSKksdRFUGFIA10vTVcJeuhJmSQ4LL77QURRohjPN7Hl0Th_pp8tMM5ztjg3FFkfsj-EFm5HbOr70L', 'width': 3024}]",ChIJTWuDoEENzC0R0tiqXEQxzUk,ChIJTWuDoEENzC0R0tiqXEQxzUk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTWuDoEENzC0R0tiqXEQxzUk
"G2F9+CGV, Jl. Lintas Sumbawa Tano, Tarusa, Kec. Buer, Kabupaten Sumbawa, Nusa Tenggara Bar. 84353, Indonesia","{'location': {'lat': -8.4767983, 'lng': 117.0193117}, 'viewport': {'northeast': {'lat': -8.475465620107279, 'lng': 117.0203672298927}, 'southwest': {'lat': -8.478165279892723, 'lng': 117.0176675701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunset point Omal,"[{'height': 1734, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112156339445499917279"">Rull Jr</a>'], 'photo_reference': 'AUGGfZlFYEARI2L7lIn4Ta2eo-ou9jHlNlon2a8tT4TJmKLmPApw6nyJJpiyGWJI6ydOHHwYqeCuDStQuKdA5y_M_scxDRbVklzOhLS1JwXuFN9nlv3W6aK5ZCah9viQT32dVOgnmyQimzTpHzzIhZebdU8dIzIRinxYgY-5fsySb2Z_9P_L', 'width': 1504}]",ChIJIbFvGp4NzC0RXZBpDr_GPQI,ChIJIbFvGp4NzC0RXZBpDr_GPQI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIbFvGp4NzC0RXZBpDr_GPQI
"F332+C3W, Marenteh, Alas, Sumbawa Regency, West Nusa Tenggara 84353, Indonesia","{'location': {'lat': -8.5463899, 'lng': 117.0502087}, 'viewport': {'northeast': {'lat': -8.545040070107277, 'lng': 117.0515585298927}, 'southwest': {'lat': -8.54773972989272, 'lng': 117.0488588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agal Waterfall,"[{'height': 3501, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104853828874197725896"">Denis Romanov</a>'], 'photo_reference': 'AUGGfZkVzoJL63Goq7EbQkhA7TlK5-fQHj6K26HJVePqpB_LY243u3H2RtY10Wp6CvuCwpLgjIDPZVp_swH-ErT-BsN6yt-8S3qYxpzp2taFDBjX1PBVWOuQwy-d3gjWrlzLNR7VRB23UllX8iDzypewiqQ6Pu62PDpGa56Nlx71-u8iwB4-', 'width': 2100}]",ChIJjWHbHBJzzC0RsPxGwLf30NY,ChIJjWHbHBJzzC0RsPxGwLf30NY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,57.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjWHbHBJzzC0RsPxGwLf30NY
"GXFR+866, Bungin Island, Alas, Sumbawa Regency, West Nusa Tenggara 84353, Indonesia","{'location': {'lat': -8.4767198, 'lng': 116.9905137}, 'viewport': {'northeast': {'lat': -8.475444870107278, 'lng': 116.9919147298927}, 'southwest': {'lat': -8.478144529892722, 'lng': 116.9892150701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Nelayan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115204062461492099171"">M. Husnul Wardi</a>'], 'photo_reference': 'AUGGfZmLIUkjk5KZgJfrCV1h6xOnp_sxH-WypMRJk2QJC3TMOOltN01E2VcBQoIqI8j2K50PMw56deiq5V7Lwk2V-VvAnsL-IoqZOVKaBAUAw1Sa_7DyjUyFEBCMd_P_6c3ySaIOlYOd-nLf8jmvveUCxgCvRL6ty0k_PIoV8i1NMVTIaC3Z', 'width': 4160}]",ChIJX4yNrIYNzC0R5HAZuMh7HI4,ChIJX4yNrIYNzC0R5HAZuMh7HI4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,31.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJX4yNrIYNzC0R5HAZuMh7HI4
"H2F9+QG, Labuhan Burung, Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.425529, 'lng': 117.018782}, 'viewport': {'northeast': {'lat': -8.424179170107278, 'lng': 117.0201318298927}, 'southwest': {'lat': -8.426878829892722, 'lng': 117.0174321701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Takat belanda,,ChIJd3PexuQPzC0R46P5D0QhuHc,ChIJd3PexuQPzC0R46P5D0QhuHc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJd3PexuQPzC0R46P5D0QhuHc
"J34X+FJC, Jl. Pukat, Pukat, Kec. Utan, Kabupaten Sumbawa, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.3938033, 'lng': 117.0990283}, 'viewport': {'northeast': {'lat': -8.392568220107277, 'lng': 117.1005962298927}, 'southwest': {'lat': -8.395267879892721, 'lng': 117.0978965701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman wisata pantai labuhanpade,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110704644292588830232"">Muhammad Jufriadi</a>'], 'photo_reference': 'AUGGfZkKDlBC7vv5v60HJ10I7q7_y5-nHi236kSyVIvhSf0AQNRQRLmyBiZTLI4M1-e2Rg9IhJjAgeE7mQ7uKv798I_9NeWRqMXBl8OhdUt57MtM2uQXorPNyVr-nBN2aGGJ4Ph8gRza8GpgtoQJ02ZenNLGr1Ngqc8cTWtyVLVNUUU74DoC', 'width': 4160}]",ChIJe95prBkJzC0RcLjgE6AxseM,ChIJe95prBkJzC0RcLjgE6AxseM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.9,17.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJe95prBkJzC0RcLjgE6AxseM
"Jl. Pulau Kaung, Tarusa, Kec. Buer, Kabupaten Sumbawa, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.4640904, 'lng': 117.0126732}, 'viewport': {'northeast': {'lat': -8.463039220107277, 'lng': 117.0138319298927}, 'southwest': {'lat': -8.46573887989272, 'lng': 117.0111322701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dermaga Wisata,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114532177461254571453"">A Google User</a>'], 'photo_reference': 'AUGGfZlpdHZHyyP1s9fuiVZ4oPERcF56JIrFKdfVbwxSuGY-XMdUCgwA-oj8QRs0JE0g9E7sIQszcCUk8xbb83nciAsfJmFZtSURtOmGwSgfwlzhY99SJyxLctN0U8XaWnQFxs7GOsCqPUEmBIUBs-5qFwfhWBNRpY_bS5JXcTxuOky3KLAE', 'width': 1080}]",ChIJbf5PiAENzC0RupGaaLZM6o4,ChIJbf5PiAENzC0RupGaaLZM6o4,"['rv_park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,3.0,{'open_now': True},"{'compound_code': 'G2P7+93 Tarusa, Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3VG2P7+93'}",,https://www.google.com/maps/place/?q=place_id:ChIJbf5PiAENzC0RupGaaLZM6o4
"C2VJ+9P8, Marenteh, Alas, Sumbawa Regency, West Nusa Tenggara 84353, Indonesia","{'location': {'lat': -8.5565945, 'lng': 117.0318278}, 'viewport': {'northeast': {'lat': -8.555167820107279, 'lng': 117.0328727298927}, 'southwest': {'lat': -8.557867479892723, 'lng': 117.0301730701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sungai Marente,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107673244658325946279"">Ilhamsyah Baeng</a>'], 'photo_reference': 'AUGGfZma7I4xBizr35B_M7S8qVz3x0EUUF7NwNwPau87VPvcsgc6OlvWE23WmN82uvpoCLilgdPGzfBb99D_27OjhCb7S4_m3qjOCtQ8umUx3rMiamjOqXal4yQZR1st4JqY2FVERhpaetpcb24MTHEf1s_i70DBGXYMO3Tz7Bk1wwoGkfre', 'width': 3456}]",ChIJs5Jv2v9yzC0RNtRrZL-Q1YY,ChIJs5Jv2v9yzC0RNtRrZL-Q1YY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,38.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJs5Jv2v9yzC0RNtRrZL-Q1YY
