business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"2RJ2+MF3, Jl. Rancaekek, Cangkuang, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia","{'location': {'lat': -6.9658585, 'lng': 107.8018343}, 'viewport': {'northeast': {'lat': -6.963922770107277, 'lng': 107.8032878298927}, 'southwest': {'lat': -6.966622429892721, 'lng': 107.8005881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_hindu-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_hindu_pinlet,Bojongmenje Temple,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101592716158718759748"">dadang nugraha</a>'], 'photo_reference': 'AUGGfZmD_8XUAES58ejytjOa4PkcHke28r-ISJbS3gwOFEeLco2WaLNXGWTP0lftKmFhw802IzHsDixMQq2VKeFZ_6--snT0fAmjU7Udqkxdg9Lwicg5C-EvezMpn3hxB6Fv0AA9kajXaS_4FfiDDwGc3x03CeVoAyAk2y8B8AY6EBjZETCF', 'width': 1968}]",ChIJbZzqIVfEaC4Rl2VYpihO3vA,4.1,ChIJbZzqIVfEaC4Rl2VYpihO3vA,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'park', 'point_of_interest', 'establishment']",334,,,,https://www.google.com/maps/place/?q=place_id:ChIJbZzqIVfEaC4Rl2VYpihO3vA
OPERATIONAL,"Jelegong, Rancaekek, Bandung Regency, West Java 40394, Indonesia","{'location': {'lat': -6.978135699999999, 'lng': 107.7733228}, 'viewport': {'northeast': {'lat': -6.976676670107278, 'lng': 107.7746887298927}, 'southwest': {'lat': -6.979376329892721, 'lng': 107.7719890701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Mancing Sawarga,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104070255384966020633"">aping shaduth</a>'], 'photo_reference': 'AUGGfZl3_KAyi76hkuCzYqDU0eBE8xDv1u4UK6DNsBKzuA8hIG42CbbJ7UG7v6fTXHkfMsEeHZi_eSA2zV_joKQkb2al2dYF2_YjD-Yg_EV2E-SRNn3nLrTW5LqCDyInqnP_eSyBtG9QcUCmeHE51Na1Kh8ZPmeD0IQdvE8DzRoa_gVpNOJm', 'width': 1600}]",ChIJkxLXzw7FaC4Rmec5K3pJIf8,0.0,ChIJkxLXzw7FaC4Rmec5K3pJIf8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '2QCF+P8 Jelegong, Bandung Regency, West Java, Indonesia', 'global_code': '6P592QCF+P8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJkxLXzw7FaC4Rmec5K3pJIf8
OPERATIONAL,"Jl. Babakan Nanjung No.15, Rancaekek Wetan, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia","{'location': {'lat': -6.959653400000001, 'lng': 107.7637422}, 'viewport': {'northeast': {'lat': -6.958300370107278, 'lng': 107.7650708798927}, 'southwest': {'lat': -6.961000029892721, 'lng': 107.7623712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan ikan,,,ChIJA8b943PFaC4RqjMCHpgRYEA,0.0,ChIJA8b943PFaC4RqjMCHpgRYEA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '2QR7+4F Rancaekek Wetan, Bandung Regency, West Java, Indonesia', 'global_code': '6P592QR7+4F'}",,,https://www.google.com/maps/place/?q=place_id:ChIJA8b943PFaC4RqjMCHpgRYEA
OPERATIONAL,"2P5F+63X, Babakan Rahayu, Sukamanah, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat, Indonesia","{'location': {'lat': -6.991891799999999, 'lng': 107.722748}, 'viewport': {'northeast': {'lat': -6.990492170107278, 'lng': 107.7241046798927}, 'southwest': {'lat': -6.993191829892722, 'lng': 107.7214050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam hidayah,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111968950748240298985"">A Google User</a>'], 'photo_reference': 'AUGGfZkrUIM1Hhf2cnvUnIysm2QINXklbNMQVet3Ms_3XtLP_vh7LQWUW7SN3MyXzhqK1fhOLuc9dgLDTvpHWC-BDXEwoVDR2xoFj9K0CeCgAJFY1lxxiMafiQvkU22VAFO4h9sqfsfR_eZRtfgENeuqUWh3X9h22vppHnj9rGr2vn-MDKZ3', 'width': 1080}]",ChIJ-6Q5txfDaC4RLeIEy6Tf7Qc,5.0,ChIJ-6Q5txfDaC4RLeIEy6Tf7Qc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-6Q5txfDaC4RLeIEy6Tf7Qc
OPERATIONAL,"2QQH+PPX, Jelegong, Rancaekek, Bandung Regency, West Java 40394, Indonesia","{'location': {'lat': -6.9606355, 'lng': 107.77935}, 'viewport': {'northeast': {'lat': -6.959281020107278, 'lng': 107.7807009798927}, 'southwest': {'lat': -6.961980679892722, 'lng': 107.7780013201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,water park,,,ChIJ5UityrDFaC4Ry7ThL-Muap8,0.0,ChIJ5UityrDFaC4Ry7ThL-Muap8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5UityrDFaC4Ry7ThL-Muap8
OPERATIONAL,"2P8X+HP5, Bojongloa, Rancaekek, Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.9836125, 'lng': 107.7493594}, 'viewport': {'northeast': {'lat': -6.982270570107279, 'lng': 107.7507438798927}, 'southwest': {'lat': -6.984970229892723, 'lng': 107.7480442201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung hejo sisi sawah,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103446961349159583384"">A Google User</a>'], 'photo_reference': 'AUGGfZm3gp8sHqrQsEI2ncRbXoDEAyotii0RWKAn37cUzUueYlJQsLm-xnDZVUQ6nX7RumFnkYaNRDdDLYeyHwNVtK5MsFPg8yX75l2EtasUtatMfOfwAnDeNgu68FsFYFj2GR4dSnOZQHsmNQJ5k9ATvLQECKQFQ8Tg8uHPL8O4vbmuk8GN', 'width': 4080}]",ChIJM9fU4GfDaC4RC6Djzlb9r9I,5.0,ChIJM9fU4GfDaC4RC6Djzlb9r9I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJM9fU4GfDaC4RC6Djzlb9r9I
OPERATIONAL,"2P3R+FCX, Sukamanah, Rancaekek, Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.9962868, 'lng': 107.7411307}, 'viewport': {'northeast': {'lat': -6.994938770107277, 'lng': 107.7424867298927}, 'southwest': {'lat': -6.997638429892721, 'lng': 107.7397870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah caesar,,,ChIJNQC0EQDDaC4RSbP9lWZNGfs,0.0,ChIJNQC0EQDDaC4RSbP9lWZNGfs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNQC0EQDDaC4RSbP9lWZNGfs
OPERATIONAL,"2Q59+G49, Jln. Jelegong, Jl. Terusan Rancabeureum Desa, Sukamulya, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia","{'location': {'lat': -6.991220999999999, 'lng': 107.7678456}, 'viewport': {'northeast': {'lat': -6.989858420107279, 'lng': 107.7691665798927}, 'southwest': {'lat': -6.992558079892722, 'lng': 107.7664669201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LUMBUNG PANGAN KOPTAN HMM,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114350881457572604449"">A Google User</a>'], 'photo_reference': 'AUGGfZm1vwNw1ufLfJ_iw6UYjo1z21q8k9sEsiZGsCvjyM57WACIiWdDdNi3WODenLckJO2NBkzFD-1mjGpSd_04p7jfGQl1ri_PP9EShMVJ1L4TXzIZPxtZDApHeLmtsBKxrly10tG29eLdL7R_CwqRPhrJGo2WmDT1MLFkpi6-q4CYKWu1', 'width': 2322}]",ChIJC7DW_TnFaC4R7COz3o1HIKI,0.0,ChIJC7DW_TnFaC4R7COz3o1HIKI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJC7DW_TnFaC4R7COz3o1HIKI
OPERATIONAL,"2QC7+7M5, Jl. Babakan Jawa, Jelegong, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia","{'location': {'lat': -6.9793594, 'lng': 107.7642445}, 'viewport': {'northeast': {'lat': -6.978011070107278, 'lng': 107.7655988298927}, 'southwest': {'lat': -6.980710729892722, 'lng': 107.7628991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Ar-Rehat,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110356738157364767018"">Muhamad Faizin</a>'], 'photo_reference': 'AUGGfZmYfrDiawKDD99QuJihIdzgG0sxCy3sgTVf6NN9zGdmGJEu76xBLLbLc5SCwaZjF-6anhMTp1pBN12Li03jqj5oaUXEg1v1ZpA66gJ8NBDM7lpKDEmXUf6qDVib_cWJkFaI_B5mamnAzAt4HAKE8ZhwdAL_GZnsnvh5uCokKi88o1R3', 'width': 1920}]",ChIJG8Yx0i_FaC4R1a6ubBZ6MGU,5.0,ChIJG8Yx0i_FaC4R1a6ubBZ6MGU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJG8Yx0i_FaC4R1a6ubBZ6MGU
OPERATIONAL,"2QCF+P2V, perum permai 2, ciherang, Kec. Rancaekek, Kabupaten Bandung, Jawa Barat 40394, Indonesia","{'location': {'lat': -6.978130699999999, 'lng': 107.7725526}, 'viewport': {'northeast': {'lat': -6.976607770107278, 'lng': 107.7739380298927}, 'southwest': {'lat': -6.979307429892722, 'lng': 107.7712383701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kolam alam mang kumis/kolam alam abah grt IV,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114136694180492489498"">A Google User</a>'], 'photo_reference': 'AUGGfZny2KUdCw4qZveASU7U9racYReGC4Ul9NX_CvQU-DWruKZqO_IpsaMp0wn8v4AzZgt3IUVE3nmR4fgHK8CLf-XAXcOCFlbsoejLDhG45PdDYOjjeT6RauOHxlenRgQNOcqe1qQ0PFm7Q3inv-kn3sJcLMMUELfbhmWOdsW8n-4B9EVb', 'width': 4000}]",ChIJf5hHWILFaC4RPUiDFLK-wRM,0.0,ChIJf5hHWILFaC4RPUiDFLK-wRM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf5hHWILFaC4RPUiDFLK-wRM
