business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"4P5J+Q84, Cilengkrang, Bandung Regency, West Java 40615, Indonesia","{'location': {'lat': -6.8906021, 'lng': 107.7308262}, 'viewport': {'northeast': {'lat': -6.889258470107279, 'lng': 107.7321710298927}, 'southwest': {'lat': -6.891958129892723, 'lng': 107.7294713701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cilengkrang,{'open_now': False},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111058588275584091013"">Frenky Fransisco</a>'], 'photo_reference': 'AUGGfZk7Q6BhhUrniFllOtEla8tES9C3oUFdoNGsPoTfiXnYaZiTvGumrNnVxHWa_DrFPOhhku6DK4X_AOxipBZuckhR2I2sVIM0q_n74hkJLtRmVJS6yGz2kahOm9yJyq0adoJjWl_q4SWo4pG5aScZFqg3KL3eZhSIbGLz-7M-MH9DRj35', 'width': 3840}]",ChIJn9nMAPHcaC4RSDtSzhnEZoU,4.1,ChIJn9nMAPHcaC4RSDtSzhnEZoU,"['tourist_attraction', 'point_of_interest', 'establishment']",710,,,,https://www.google.com/maps/place/?q=place_id:ChIJn9nMAPHcaC4RSDtSzhnEZoU
OPERATIONAL,"Jl. Palintang No.27, Cipanjalu, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40618, Indonesia","{'location': {'lat': -6.8743544, 'lng': 107.7173013}, 'viewport': {'northeast': {'lat': -6.873004970107278, 'lng': 107.7186477798927}, 'southwest': {'lat': -6.875704629892722, 'lng': 107.7159481201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Payung Palasari,,,ChIJQWnkE0TdaC4R5oza3UVbvTs,0.0,ChIJQWnkE0TdaC4R5oza3UVbvTs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '4PG8+7W Cipanjalu, Bandung Regency, West Java, Indonesia', 'global_code': '6P594PG8+7W'}",,,https://www.google.com/maps/place/?q=place_id:ChIJQWnkE0TdaC4R5oza3UVbvTs
OPERATIONAL,"Jl. Cilengkrang 1 Kp. Cigupakan, RW.03, Cilengkrang, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40617, Indonesia","{'location': {'lat': -6.893437700000001, 'lng': 107.7305683}, 'viewport': {'northeast': {'lat': -6.892074320107278, 'lng': 107.7319226798927}, 'southwest': {'lat': -6.894773979892721, 'lng': 107.7292230201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Manglayang Jungle Place,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869659172045405499"">asep sonjaya</a>'], 'photo_reference': 'AUGGfZlVnNnU3mKYGCI9-iUHHi9kWQURLWBzvObhXWju4mvvHEJGjYe1a0LLdE6hZiqnz5WXeRexoU4ISrnva2YxKoaGLqzoB1SFc6Fixo0ZFY5UFmaMrlfqbRbSRtEOIA240EOzIuodw8PNxUI6ObIl8LJRjb6rywPr0uqPqW9Y_PpVNvrD', 'width': 4128}]",ChIJz0zM2VfcaC4RnsJsWAFw7vk,4.1,ChIJz0zM2VfcaC4RnsJsWAFw7vk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",522,"{'compound_code': '4P4J+J6 Cilengkrang, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P4J+J6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJz0zM2VfcaC4RnsJsWAFw7vk
OPERATIONAL,"4M5R+2QR, Jl. Kp. Cigorowong, Girimekar, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40619, Indonesia","{'location': {'lat': -6.8923904, 'lng': 107.6918769}, 'viewport': {'northeast': {'lat': -6.891011070107277, 'lng': 107.6932374298927}, 'southwest': {'lat': -6.893710729892722, 'lng': 107.6905377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Agin,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112069337345067811343"">A Google User</a>'], 'photo_reference': 'AUGGfZmpFgyEUnd8ThJRMLLLgr3kYGf46KyL-9HkWhM5vlUw8_Rkl_D9kCaLUgiEgpa8eU36p15MMYwxgVxC7zO96Y0DzXMTBFHlQpp1bBkTsr1OuluWNGixtM08TLEtzZfa-BZX6k5qUr61gW1ulKE5SnjNuKDokkH-98DEubydbzD2Vu9L', 'width': 3468}]",ChIJDbZPOdTdaC4RYNpTybquNY0,0.0,ChIJDbZPOdTdaC4RYNpTybquNY0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDbZPOdTdaC4RYNpTybquNY0
OPERATIONAL,"4P53+89H, Jl. Bongkor, Melatiwangi, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40618, Indonesia","{'location': {'lat': -6.8916859, 'lng': 107.7034774}, 'viewport': {'northeast': {'lat': -6.890315920107279, 'lng': 107.7048390298927}, 'southwest': {'lat': -6.893015579892722, 'lng': 107.7021393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Surabi Bongkor,{'open_now': False},"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116594288119738802323"">Janatika Soma</a>'], 'photo_reference': 'AUGGfZnimURFXfv6nVBBu3j-mSVYARcP3FssVenHdD_8EnKu-fj9vZWr0lDsBVJiScfWBvoMJiDGsfCavv25s_ihlqgDPBskERqPteVdivCRjhkcTBoNcdbnK-QmyQU9aoED70oH67OG8G83V_YyasQEChtMagwkp31dukcbQI4mWxbTI3lg', 'width': 4000}]",ChIJkw08vd7daC4RqO6ZG0oquO4,5.0,ChIJkw08vd7daC4RqO6ZG0oquO4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJkw08vd7daC4RqO6ZG0oquO4
OPERATIONAL,"4PFG+65G, Desa, Ciporeat, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40617, Indonesia","{'location': {'lat': -6.8769309, 'lng': 107.7254647}, 'viewport': {'northeast': {'lat': -6.875486070107278, 'lng': 107.7265572798927}, 'southwest': {'lat': -6.878185729892722, 'lng': 107.7238576201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung selpi Wisata Dewi Layang Sari,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103456270844481912957"">Dadan Oswara</a>'], 'photo_reference': 'AUGGfZlcpEyGlMR8jwcmP6GtgPbGtb7WB_BV5mtyUxjaaesZ1JKiGgTMvAunIESpkwk9PfwrOTZKNCJ-bqYa3ePsfwYNTmsQo3T7Mh59qK_fUMm0BrBSRc7Iy5el9l1GIesyzArhVLcCXa2ErdfqKhxjHI6rw2HsVQSAt_KCxOAMxPcLtVGb', 'width': 4000}]",ChIJh-q27MXdaC4RPT-PEu5r8zQ,4.5,ChIJh-q27MXdaC4RPT-PEu5r8zQ,"['tourist_attraction', 'point_of_interest', 'establishment']",87,,,,https://www.google.com/maps/place/?q=place_id:ChIJh-q27MXdaC4RPT-PEu5r8zQ
OPERATIONAL,"5P8M+HMV, Cipanjalu, Cilengkrang, Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.833514399999999, 'lng': 107.7341564}, 'viewport': {'northeast': {'lat': -6.832161570107277, 'lng': 107.7354677298927}, 'southwest': {'lat': -6.834861229892721, 'lng': 107.7327680701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug bukit tunggul,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115027657529867769037"">Muhammad Luthfi Badruttamam</a>'], 'photo_reference': 'AUGGfZnpSLrCXGm8ZTPEDruQ_zMCKEM2vfwQuLhnvZNJCReg3BsFYBaCVzftlgmk4k-7P7qDI4-jJAlj7ZNnbWdaaA2PzUTTvY2K_8P66miput5ibHA89rZL-I9ITMO6V5NRcmtrQ0gFsFcwWSF46WenxTKrlkOOiDqUdyHy4nucCU9NXIdj', 'width': 4096}]",ChIJOXgwWTPfaC4RRieYZSgSMG4,3.8,ChIJOXgwWTPfaC4RRieYZSgSMG4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJOXgwWTPfaC4RRieYZSgSMG4
OPERATIONAL,"Cibiru Wetan, Cileunyi, Bandung Regency, West Java 40625, Indonesia","{'location': {'lat': -6.8930812, 'lng': 107.7451856}, 'viewport': {'northeast': {'lat': -6.891743370107277, 'lng': 107.7465621298927}, 'southwest': {'lat': -6.894443029892721, 'lng': 107.7438624701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu Kuda,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107417403225190644207"">MRCOMP Cileunyi</a>'], 'photo_reference': 'AUGGfZkitJ6y_4q_-jM3rMH3VkBHywTeK36oNakQvXfstyBQfOViUK7GpfaS-tjBFmv6Hq64asO-llHh9a5vAChVyrzDB2OgLnbQmdk8Prarsj7v6BnAk95FbwCapjIvmTEjrFHKUKIAGIAAlco6dzBwjgx9dUj3ZWc2YkA2dBoc8nEmUQBd', 'width': 4000}]",ChIJ_Rd4PpLcaC4RhcOYyolmwK4,4.5,ChIJ_Rd4PpLcaC4RhcOYyolmwK4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3460,"{'compound_code': '4P4W+Q3 Cibiru Wetan, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P4W+Q3'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ_Rd4PpLcaC4RhcOYyolmwK4
OPERATIONAL,"Jl. Cibatu Mulya III No.29 Blok H, Jatiendah, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40616, Indonesia","{'location': {'lat': -6.901875400000001, 'lng': 107.696703}, 'viewport': {'northeast': {'lat': -6.900524870107278, 'lng': 107.6980530798927}, 'southwest': {'lat': -6.903224529892722, 'lng': 107.6953534201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omah Joglo Cibatu Meong,{'open_now': False},"[{'height': 808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100239195656045661513"">A Google User</a>'], 'photo_reference': 'AUGGfZlBtz5KadNHsY_WNPNA5V1W838njbyLp0U9Gamm9jg4WYQRi-PFgi_TiqSLPZV6pWuGqPBk1ijRE1tj7FXYPNHoAFng1ufX-oru79WVath22-OZQhZHudAuhxTNv2g7BXNwKAlGhlZ69VDc_mxCTXue_qHMUJLG_vnlKXz9Fb3HIouo', 'width': 1440}]",ChIJjR8WiPzdaC4ReqxNj8xNyRs,5.0,ChIJjR8WiPzdaC4ReqxNj8xNyRs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': '3MXW+6M Jatiendah, Bandung Regency, West Java, Indonesia', 'global_code': '6P593MXW+6M'}",,,https://www.google.com/maps/place/?q=place_id:ChIJjR8WiPzdaC4ReqxNj8xNyRs
OPERATIONAL,"4P7W+42, Cibiru Wetan, Cileunyi, Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.8871707, 'lng': 107.7450466}, 'viewport': {'northeast': {'lat': -6.885711349999999, 'lng': 107.7460540798927}, 'southwest': {'lat': -6.891548749999999, 'lng': 107.7433544201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Kuda,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108487972863557531393"">Abdul Rohmat</a>'], 'photo_reference': 'AUGGfZmzEhSlMSroKm76ShPSYqena21nYnUZu-0lkKekEjaNQbsLcTg8wK-R6qPmS8bvH4O6b7STDrFvEm7FjodaVzUhmNtac6wVrXMKLreYsAMUVW4IMYtjsacri4QsUNWxLXJA3Y52CQLUNFWQdWIX4djbYloZfemljNp1WMllvPsstbg', 'width': 3024}]",ChIJe1CRkWvdaC4ROHMIJPwXprw,4.4,ChIJe1CRkWvdaC4ROHMIJPwXprw,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJe1CRkWvdaC4ROHMIJPwXprw
