business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"WJPM+XMX, RT.01, Kinarum, Kec. Upau, kab. Tabalong, Kalimantan Selatan 71575, Indonesia","{'location': {'lat': -2.0625228, 'lng': 115.6342434}, 'viewport': {'northeast': {'lat': -2.061199270107278, 'lng': 115.6354981298927}, 'southwest': {'lat': -2.063898929892722, 'lng': 115.6327984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Obyek wisata Bukit Jawuk,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107122680014890708803"">Wahyu Fivers Islam</a>'], 'photo_reference': 'AUGGfZlE-CYqqdkBoC7wRfBu1nSf84AcQ2zG5_QFSWKOISGyQxyq46opOJ4q7TKN_m0GVXN-ns5CwZ5ZnF3ZGBoh-7yz0rXGzwQ0hNp5UMUGxlj3rzgwEWCh7UbipKzFbkoX9y7sH4879vWlGkaQDhQ3ktOj4WTNDQhizS3UzZ6rK0PbOBaK', 'width': 4000}]",ChIJKeKJ6Q6n-i0RxPnXP2FScb4,4.5,ChIJKeKJ6Q6n-i0RxPnXP2FScb4,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKeKJ6Q6n-i0RxPnXP2FScb4
OPERATIONAL,"XJ5M+98X, jl, Kinarum, Kec. Upau, Kinarum, Kalimantan Selatan 71575, Indonesia","{'location': {'lat': -2.0415098, 'lng': 115.6333724}, 'viewport': {'northeast': {'lat': -2.040623920107278, 'lng': 115.63433165}, 'southwest': {'lat': -2.043323579892722, 'lng': 115.63049465}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Riam Kinarum,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102100968639489212700"">Yudana Yekti</a>'], 'photo_reference': 'AUGGfZkN0nhHYG3Ul_gWeJuKHdetHalYhGuRgdprU45ynQMgpztvqgliICy_WJCSUSx6KdkOf3DspGZAsMFnjNnSik2lZZ-cKZvMGdJGdbNAdgRBvqdS5UwGqVG-euqJ4n1iM_Vt5fA8M3vjpbs1zcee5-VM9BQxmpjMRnnTjvEsYREK17P3', 'width': 2992}]",ChIJ62ThNnOn-i0R91QUe9QxaD8,4.3,ChIJ62ThNnOn-i0R91QUe9QxaD8,"['tourist_attraction', 'point_of_interest', 'establishment']",54.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ62ThNnOn-i0R91QUe9QxaD8
OPERATIONAL,"WJF9+W5P, Pangelak, Upau, Tabalong Regency, South Kalimantan 71575, Indonesia","{'location': {'lat': -2.0750266, 'lng': 115.6179349}, 'viewport': {'northeast': {'lat': -2.073703820107278, 'lng': 115.6192971298927}, 'southwest': {'lat': -2.076403479892722, 'lng': 115.6165974701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balai Adat Dayak Deah Rungan Tatau,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105076243045922344706"">A Google User</a>'], 'photo_reference': 'AUGGfZnIm59mXFbev58zSLFpMd4HMw1hu02faffDtB-3krrey2Ny16llPIZG46OZRMjr2waBgIWyNnDIbUYrKptgeddjGUIi9KgKhWxl4CUzvpDveEYEDo9axfbZaSnz4Iz-_UyrFN8678IiWkom5CSYdskbP5cH12LKW6iYMVtJZVNuw_yj', 'width': 4160}]",ChIJWRP4c9Wn-i0RuL73JWhdLHQ,4.2,ChIJWRP4c9Wn-i0RuL73JWhdLHQ,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWRP4c9Wn-i0RuL73JWhdLHQ
OPERATIONAL,"WJHF+3C5, Pangelak, Upau, Tabalong Regency, South Kalimantan 71575, Indonesia","{'location': {'lat': -2.07329, 'lng': 115.622801}, 'viewport': {'northeast': {'lat': -2.071859720107278, 'lng': 115.6241039798927}, 'southwest': {'lat': -2.074559379892722, 'lng': 115.6214043201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam tikungan,"[{'height': 2112, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104553501041799531260"">ario pranoto</a>'], 'photo_reference': 'AUGGfZl96XqjYUkAR00XQHW_BB0l2BLxs1IjRfX9RiH4EzkjjGw35mIUzySje29wXpUGdHOLwLtODMsAQAnUjlcm9GFMQgnZNNTXnVKW7f5hQiPQAuaWsV8SZMUNiY-J-x9G1d9ny4OdQxJMsoWPEvJBxhQyLsoXQuH5zDpkrRNkQryfmuC3', 'width': 2816}]",ChIJIzmtGHSn-i0RYE3h-zZ6Tcc,4.7,ChIJIzmtGHSn-i0RYE3h-zZ6Tcc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIzmtGHSn-i0RYE3h-zZ6Tcc
OPERATIONAL,"XJXH+V2H, Marindi, Haruai, Tabalong Regency, South Kalimantan 71572, Indonesia","{'location': {'lat': -2.0003242, 'lng': 115.6276147}, 'viewport': {'northeast': {'lat': -1.998974370107278, 'lng': 115.6289645298927}, 'southwest': {'lat': -2.001674029892722, 'lng': 115.6262648701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterfalls cascade Mambanin,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108791794858506308255"">A Google User</a>'], 'photo_reference': 'AUGGfZltct7JkJKFR16adP1ajkJ4UzpQQhaMGV9UD0hHXt4bWeLlGhH25b3lfdoXZe2p1Rt91ge9ia7zgs-M_SCZ_21Nc4dmjGfvkDAXB1F2eaGcwNTfD-yvv5pu1ph2z5A7f1OHbTj5JAKawXnYLkukQweNdJiZ0jYpbKW2LOcSq9CB9Ql3', 'width': 3472}]",ChIJA1sfYs6g-i0RxpO35gVTodk,4.0,ChIJA1sfYs6g-i0RxpO35gVTodk,"['tourist_attraction', 'point_of_interest', 'establishment']",103.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJA1sfYs6g-i0RxpO35gVTodk
OPERATIONAL,"XJXJ+45R, Marindi, Haruai, Tabalong Regency, South Kalimantan 71575, Indonesia","{'location': {'lat': -2.0021313, 'lng': 115.6303944}, 'viewport': {'northeast': {'lat': -2.000781470107277, 'lng': 115.6317442298927}, 'southwest': {'lat': -2.003481129892722, 'lng': 115.6290445701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Mambanin Marindi,"[{'height': 4592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109701512080144984228"">Yulian Rahmatullah</a>'], 'photo_reference': 'AUGGfZkq2JJSwonoEerjHLjsVOzuJyTRrYvF9yxt2YZE0s4xg-g_sssvGn8i1SDc0oNxSwYX8jE_plLdKZ8yCSBIGFbrjY3xc1oJN5QFCKQ0GeZA6ELwfG8zIfKf-RyA4VmqIZu0Cpk7-m_8UqmwpsjCm9GftJg9KKuZsWortAIMSn7P-DNm', 'width': 8160}]",ChIJNVSzpWWh-i0RbtVHIiqTZbA,4.7,ChIJNVSzpWWh-i0RbtVHIiqTZbA,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJNVSzpWWh-i0RbtVHIiqTZbA
OPERATIONAL,"5JQG+3JV, Garagata, Jaro, Tabalong Regency, South Kalimantan 71574, Indonesia","{'location': {'lat': -1.8122595, 'lng': 115.6265605}, 'viewport': {'northeast': {'lat': -1.811135470107277, 'lng': 115.6283708798927}, 'southwest': {'lat': -1.813835129892722, 'lng': 115.6256712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Liang Tapah,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107101352043901131197"">putro astanagara</a>'], 'photo_reference': 'AUGGfZmxXqCkokSxRDhOWdxCV_u9TneNgjityLctcERRLA_zsvP_qLvWPJh2Vr0UqqEz9eLdblG3GbNkn8vl5ATcw9fPvNcz8Azbm-xA42thU7t_pktmLzZIb7Z4nxz0ixZ9WznhxQgf_LlH55EIohgsw2UPzzacZPTeH2O4PprdJ6JI3U2t', 'width': 3648}]",ChIJE9VUpSKd-i0R0Ouej6Z6ArU,4.4,ChIJE9VUpSKd-i0R0Ouej6Z6ArU,"['tourist_attraction', 'point_of_interest', 'establishment']",392.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJE9VUpSKd-i0R0Ouej6Z6ArU
OPERATIONAL,"VM52+H8G, Liyu, Halong, Balangan Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.1410568, 'lng': 115.6508163}, 'viewport': {'northeast': {'lat': -2.139706970107278, 'lng': 115.6521661298927}, 'southwest': {'lat': -2.142406629892723, 'lng': 115.6494664701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Landak Desa Liyu Kecamatan Halong,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105404191958318555647"">A Google User</a>'], 'photo_reference': 'AUGGfZlzYSpu92NqzrI7av-U2KTYnaGJAwOQu2rYVstwW-xQt1MhZn5QHiaidAHMR_7XWMFOrCZk0bIC5-9r5CDoBG6pTRuGxWuLYM7BEJw4Lo83_-7u154q5K6u-6rYn38P2GHul67skhUpeYV-GrzH9KCk5idNuW044dTBk5UB_ulqMflL', 'width': 4160}]",ChIJMaH5hxyp-i0RZnUBo6wIqOo,5.0,ChIJMaH5hxyp-i0RZnUBo6wIqOo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMaH5hxyp-i0RZnUBo6wIqOo
OPERATIONAL,"2J25+8W8, Marindi, Haruai, Tabalong Regency, South Kalimantan 71572, Indonesia","{'location': {'lat': -1.9992035, 'lng': 115.6098276}, 'viewport': {'northeast': {'lat': -1.997853670107278, 'lng': 115.6111774298928}, 'southwest': {'lat': -2.000553329892722, 'lng': 115.6084777701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Mambanin,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110954599937882201304"">A Google User</a>'], 'photo_reference': 'AUGGfZnGVr-uhYpQ4DefhM7brFUrmh8DxliRQadQjBipMYYhOf93c8q_vrWUuDIkC3jeERKcSdMZLhZCHVAmeY3qz91PnPn5YzdskJH2vfF0LBGVsAEyw6sGehItM4yOmCk8pvg75yXRe3TpoIYLTKCNItjVk8qhv3g4K7_BRsCTccYMAvHv', 'width': 5184}]",ChIJJdx1uj6h-i0Rrw-PRi5-Qwk,3.7,ChIJJdx1uj6h-i0Rrw-PRi5-Qwk,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJJdx1uj6h-i0Rrw-PRi5-Qwk
OPERATIONAL,"XM7J+RQ, Kinarum, Upau, Tabalong Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.0354813, 'lng': 115.6819837}, 'viewport': {'northeast': {'lat': -2.034131470107278, 'lng': 115.6833335298927}, 'southwest': {'lat': -2.036831129892722, 'lng': 115.6806338701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Watu Tampakng,"[{'height': 5120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118226594490726703229"">Rully Za</a>'], 'photo_reference': 'AUGGfZn3HtZSqHzAjlN6QI76nthaqL6TiLoPV8NtZ5UfP-Elim_tqW2PKALBDDXTonce0rJR2WaSAPBKkr2DQUDmoY7FsCCEzTl6b5swn2Wtk8_f_nC0mBYodQqxFqyeH3JbTzqi9Dn60g89N0PNSwuWcCBBBUzAqsIGbhHOPmhgvkgHwQ9P', 'width': 3840}]",ChIJpd6I44gJ8C0RJje5JP3pnKQ,0.0,ChIJpd6I44gJ8C0RJje5JP3pnKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpd6I44gJ8C0RJje5JP3pnKQ
