business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,url
OPERATIONAL,"5R58+3FP, Bagan Timur, Bangko, Rokan Hilir Regency, Riau, Indonesia","{'location': {'lat': 2.157713, 'lng': 100.8162}, 'viewport': {'northeast': {'lat': 2.159072779892723, 'lng': 100.8175046798927}, 'southwest': {'lat': 2.156373120107278, 'lng': 100.8148050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nelayan,ChIJi5K6GZi50jER5GLBBF8Ntoo,0.0,ChIJi5K6GZi50jER5GLBBF8Ntoo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi5K6GZi50jER5GLBBF8Ntoo
OPERATIONAL,"Jl. Sungai Garam No.8, Bagan Bar., Kec. Bangko, Kabupaten Rokan Hilir, Riau 28912, Indonesia","{'location': {'lat': 2.1592142, 'lng': 100.8062952}, 'viewport': {'northeast': {'lat': 2.160596579892722, 'lng': 100.8076487298927}, 'southwest': {'lat': 2.157896920107278, 'lng': 100.8049490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mural kota tua,ChIJ6xz9x2e50jERXO3RtFB3Agk,5.0,ChIJ6xz9x2e50jERXO3RtFB3Agk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112336052032258694438"">Mardi Wu</a>'], 'photo_reference': 'AUGGfZknyAbvRiwpCmWEt8pqdqCGw0dyaaIlkqhEFnx6rFK0ouXLRQsMP0V3EDYkmaBuGuqLb7piLUvueR9sqdr0F0lUdoJvdEVqTLA9xGD0oiKGrfYzX5nV_Bc__yR8l8XVX_rP8o_87lq1A25LrVLflS8Uc24U1l1OwfEgqO92kKJAVBGT', 'width': 4032}]","{'compound_code': '5R54+MG Bagan Barat, Rokan Hilir Regency, Riau, Indonesia', 'global_code': '6PJ25R54+MG'}",,https://www.google.com/maps/place/?q=place_id:ChIJ6xz9x2e50jERXO3RtFB3Agk
OPERATIONAL,"4R7F+GP2, Jl. Lintas Bagansiapiapi - Ujung Tj., Bagan Punak Pesisir, Kec. Bangko, Kabupaten Rokan Hilir, Riau 28913, Indonesia","{'location': {'lat': 2.1137559, 'lng': 100.8242664}, 'viewport': {'northeast': {'lat': 2.115080329892722, 'lng': 100.8255435298927}, 'southwest': {'lat': 2.112380670107278, 'lng': 100.8228438701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Kota Bagansiapiapi,ChIJoQwZSjy50jERpzLf-1EVSz8,4.4,ChIJoQwZSjy50jERpzLf-1EVSz8,"['tourist_attraction', 'point_of_interest', 'establishment']",233,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101933451449577216698"">A Google User</a>'], 'photo_reference': 'AUGGfZlbZTRgf28bZXw96PyqBzWRnSxp36X8xXNh7P_Tg4_t2V6kxIhR5NpVUZFauiMYrx7WB79n2UP83jQ9fmli0_Pqnzr5YuZXjKuWG8VtoLbnk9jKlcmAHBqeu19gy6QrZJwg96rx6lzKowL-XpjXApVu3ExkEV58IaFCaSqoTACQTn-4', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJoQwZSjy50jERpzLf-1EVSz8
OPERATIONAL,"4QRM+MM6, Bagan Barat, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1416641, 'lng': 100.7841526}, 'viewport': {'northeast': {'lat': 2.143238579892722, 'lng': 100.7855470298927}, 'southwest': {'lat': 2.140538920107278, 'lng': 100.7828473701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Faisalhura,ChIJWTWsYpG30jERc4AGwC0xfgo,0.0,ChIJWTWsYpG30jERc4AGwC0xfgo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWTWsYpG30jERc4AGwC0xfgo
OPERATIONAL,"4R4H+VC9, Jl. Lintas Bagansiapiapi - Ujung Tj., Bagan Punak Pesisir, Kec. Bangko, Kabupaten Rokan Hilir, Riau 28913, Indonesia","{'location': {'lat': 2.1071634, 'lng': 100.8285961}, 'viewport': {'northeast': {'lat': 2.108572929892722, 'lng': 100.8298670798927}, 'southwest': {'lat': 2.105873270107277, 'lng': 100.8271674201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu ikan,ChIJu6L4A3a40jERmBnGCVwtr4w,4.4,ChIJu6L4A3a40jERmBnGCVwtr4w,"['tourist_attraction', 'point_of_interest', 'establishment']",100,{},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110875812922934567482"">A Google User</a>'], 'photo_reference': 'AUGGfZnom_OivG8JyBeG1sw3YI4r0zYYIsVq3U64kCdX3BhzJk2HKsg2vy7y2vneuxjE2bnm8eLjlrxCU62g45hPM0O0ydYSN1Ol9fLPuSnj-0uwQuXN0x3Ed3szWc7d1ZQXu_ADLQ95U5QM-D4yMuiDxweSwRrM74ZzYHf10qTBubDMAVSr', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJu6L4A3a40jERmBnGCVwtr4w
OPERATIONAL,"5R58+3FP Batu 4, Jalan alternatif Taman Hutan Kota, Indonesia","{'location': {'lat': 2.157713, 'lng': 100.8162}, 'viewport': {'northeast': {'lat': 2.159072779892723, 'lng': 100.8175046798927}, 'southwest': {'lat': 2.156373120107278, 'lng': 100.8148050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Hutan Kota,ChIJO8_fBhS50jER3PivYkVOjtw,0.0,ChIJO8_fBhS50jER3PivYkVOjtw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO8_fBhS50jER3PivYkVOjtw
OPERATIONAL,"5R65+R36, Bagan Kota, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1620449, 'lng': 100.807627}, 'viewport': {'northeast': {'lat': 2.163508329892722, 'lng': 100.8089851798927}, 'southwest': {'lat': 2.160808670107278, 'lng': 100.8062855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota,ChIJ5zyuT9y50jERDkCBo2lN9Pk,4.1,ChIJ5zyuT9y50jERDkCBo2lN9Pk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1129,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109451546907410172938"">Rahman Duri</a>'], 'photo_reference': 'AUGGfZmXjbFjDNxO7MqbhzevbnbsRY32sVJ3vgjPSRMULKRDqGOXLDEavHCtQR813rG-iJrdG6eRFubzOu78brNDCDQySJMUe9EQnw2A60sA4hK7kBj79AH820mLsI7mp6LlHziQ0Dfqyvo11oM9LnUqryTv55gfTfs5o6t6L9AlImp7awX6', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ5zyuT9y50jERDkCBo2lN9Pk
OPERATIONAL,"5QXW+RP5, Parit Aman, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.1995231, 'lng': 100.7968633}, 'viewport': {'northeast': {'lat': 2.200770929892722, 'lng': 100.7978567798927}, 'southwest': {'lat': 2.198071270107277, 'lng': 100.7951571201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DANAU JANDA GATAL,ChIJ9SVzJqGw0jER49vEXChYLjQ,4.6,ChIJ9SVzJqGw0jER49vEXChYLjQ,"['tourist_attraction', 'point_of_interest', 'establishment']",10,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102553020738929752084"">Bagus Suryatno</a>'], 'photo_reference': 'AUGGfZl54c2uXzv4KSZLfSOJ2JX4Ho5RcTipXatuzY2BNkK8YqT83WvLDK5CGNvOi4mmTYkj0refBqn2NmqgIrkFqmCc8ncNrsAtMOukuo0seMeDIKw_rS2Tz3b1R-Z2-zfRm4XvSYMrxFPzrOHemKHk7_QhuF9XrLdzn9gHep1tWreqO1px', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9SVzJqGw0jER49vEXChYLjQ
OPERATIONAL,"5R63+PHM, Bagan Barat, Bangko, Rokan Hilir Regency, Riau 28912, Indonesia","{'location': {'lat': 2.2911436, 'lng': 100.9924124}, 'viewport': {'northeast': {'lat': 2.292543079892722, 'lng': 100.9938468298927}, 'southwest': {'lat': 2.289843420107278, 'lng': 100.9911471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sinaboi kecil,ChIJv5NDcwS50jERMBNI67hP-Ec,4.3,ChIJv5NDcwS50jERMBNI67hP-Ec,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114843785517050460771"">agape sumarto</a>'], 'photo_reference': 'AUGGfZlc6DrmFto0U5PrkP41VTQe0eEGGkJX1N5PYd4l8H0_Jf-_J1qBtlRUb3A5e0y9ZDEt_IRxkFoi5yihzPQB3ldI-_3dFMuW54Av0okPtk4I6Hynn8jTFjwJ6w9h4bI320b67RWuXBBqeEV1dpsqwm6IRm-Qqqb_1RUCKyLYPosZJiI2', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJv5NDcwS50jERMBNI67hP-Ec
OPERATIONAL,"QW5W+MGR, Bangko Mukti, Bangko Pusako, Rokan Hilir Regency, Riau 28992, Indonesia","{'location': {'lat': 1.7590797, 'lng': 100.9465024}, 'viewport': {'northeast': {'lat': 1.760487479892722, 'lng': 100.9478115298927}, 'southwest': {'lat': 1.757787820107278, 'lng': 100.9451118701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Miniatur candi,ChIJ7Wa_Wf0h0zER_U8khHGDaxg,4.0,ChIJ7Wa_Wf0h0zER_U8khHGDaxg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117921522211254395122"">A Google User</a>'], 'photo_reference': 'AUGGfZnZkuNhv336WUKHVh80jvv-yZAjhwW1AxAswc66NK2SqKK-901RrVhGzvEK090JMtgPEfNVtLrA89UtmX6iltk7oi2Z19jAq-hy6j4CSY6_oaP_MpHJqKVojmurReI2gXSlRTE9IR7P-xA9_JhAt4vrJ_ldTo4o7eczcesgA5bWrCiw', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ7Wa_Wf0h0zER_U8khHGDaxg
